Time (mSec),Stimulus (Code),Right (OD),Left (OS)
5636,None,322,328
5639,None,322,328
5643,None,320,328
5646,None,321,328
5650,None,321,328
5654,None,319,327
5657,None,320,328
5661,None,320,327
5664,None,319,327
5668,None,319,327
5671,None,319,327
5675,None,319,327
5679,None,318,326
5682,None,319,326
5686,None,318,326
5689,None,318,325
5693,None,318,325
5696,None,316,325
5700,None,318,323
5704,None,316,324
5707,None,317,324
5711,None,317,323
5714,None,316,325
5718,None,316,325
5721,None,316,325
5725,None,315,325
5729,None,314,326
5732,None,315,325
5736,None,312,325
5739,None,316,325
5743,None,315,325
5746,None,312,324
5750,None,314,324
5754,None,312,325
5757,None,312,324
5761,None,314,325
5764,None,314,324
5768,None,314,322
5771,None,314,324
5775,None,313,322
5779,None,312,324
5782,None,313,322
5786,None,313,323
5789,None,313,323
5793,None,313,323
5796,None,312,323
5800,None,312,322
5804,None,312,323
5807,None,312,323
5811,None,311,323
5814,None,311,323
5818,None,312,323
5821,None,312,322
5825,None,312,322
5829,None,312,322
5832,None,312,322
5836,None,312,322
5839,None,311,322
5843,None,313,322
5846,None,312,322
5850,None,313,323
5854,None,313,323
5857,None,313,323
5861,None,313,323
5864,None,313,324
5868,None,313,323
5871,None,313,323
5875,None,313,324
5879,None,312,323
5882,None,313,323
5886,None,312,324
5889,None,311,323
5893,None,313,323
5896,None,312,324
5900,None,312,324
5904,None,312,323
5907,None,313,323
5911,None,311,322
5914,None,311,324
5918,None,311,323
5921,None,310,323
5925,None,313,322
5929,None,311,323
5932,None,311,323
5936,None,311,323
5939,None,310,323
5943,None,312,322
5946,None,310,322
5950,None,312,322
5954,None,310,322
5957,None,309,322
5961,None,309,322
5964,None,311,322
5968,None,311,322
5971,None,311,322
5975,None,311,322
5979,None,312,322
5982,None,311,322
5986,None,311,322
5989,None,312,322
5993,None,310,322
5996,None,310,322
6000,None,308,322
6004,None,311,322
6007,None,308,322
6011,None,308,322
6014,None,308,322
6018,None,308,322
6021,None,308,322
6025,None,308,322
6029,None,308,322
6032,None,308,321
6036,None,308,322
6039,None,308,322
6043,None,308,322
6046,None,308,322
6050,None,308,322
6054,None,308,322
6057,None,308,322
6061,None,308,322
6064,None,308,322
6068,None,308,322
6071,None,309,322
6075,None,309,323
6079,None,309,322
6082,None,309,322
6086,None,309,322
6089,None,309,322
6093,None,309,322
6096,None,309,322
6100,None,309,322
6104,None,311,322
6107,None,309,322
6111,None,309,322
6114,None,309,322
6118,None,308,322
6121,None,309,322
6125,None,309,321
6129,None,309,322
6132,None,309,322
6136,None,308,321
6139,None,311,321
6143,None,308,319
6146,None,305,318
6150,None,309,314
6154,None,304,312
6157,None,302,310
6161,None,302,308
6164,None,302,308
6168,None,301,306
6171,None,300,304
6175,None,299,304
6179,None,299,305
6182,None,301,306
6186,None,301,307
6189,None,302,308
6193,None,302,308
6196,None,302,308
6200,None,302,309
6204,None,303,309
6207,None,303,310
6211,None,304,311
6214,None,304,312
6218,None,304,311
6221,None,301,312
6225,None,301,313
6229,None,306,313
6232,None,302,313
6236,None,306,313
6239,None,307,314
6243,None,302,313
6246,None,302,315
6250,None,303,314
6254,None,303,315
6257,None,303,314
6261,None,308,315
6264,None,303,315
6268,None,302,316
6271,None,303,316
6275,None,304,316
6279,None,303,316
6282,None,304,316
6286,None,305,316
6289,None,303,316
6293,None,309,316
6296,None,305,317
6300,None,304,317
6304,None,305,316
6307,None,305,317
6311,None,305,317
6314,None,304,317
6318,None,305,316
6321,None,305,317
6325,None,305,318
6329,None,305,317
6332,None,305,317
6336,None,305,317
6339,None,305,317
6343,None,305,318
6346,None,305,317
6350,None,311,317
6354,None,307,318
6357,None,306,318
6361,None,311,317
6364,None,306,318
6368,None,306,318
6371,None,308,318
6375,None,312,318
6379,None,308,318
6382,None,307,318
6386,None,307,318
6389,None,306,318
6393,None,306,318
6396,None,306,318
6400,None,307,318
6404,None,306,318
6407,None,306,318
6411,None,307,318
6414,None,306,318
6418,None,306,318
6421,None,306,318
6425,None,306,318
6429,None,306,317
6432,None,306,319
6436,None,308,318
6439,None,306,318
6443,None,306,318
6446,None,306,318
6450,None,306,318
6454,None,308,318
6457,None,307,318
6461,None,309,318
6464,None,307,318
6468,None,307,318
6471,None,308,318
6475,None,306,318
6479,None,307,318
6482,None,307,318
6486,None,307,317
6489,None,309,318
6493,None,308,317
6496,None,307,317
6500,None,310,318
6504,None,305,317
6507,None,305,317
6511,None,307,317
6514,None,308,317
6518,None,305,317
6521,None,305,317
6525,None,305,317
6529,None,305,317
6532,None,305,317
6536,None,305,317
6539,None,308,317
6543,None,305,316
6546,None,305,317
6550,None,305,317
6554,None,305,317
6557,None,305,317
6561,None,305,317
6564,None,305,317
6568,None,305,317
6571,None,305,317
6575,None,304,316
6579,None,304,317
6582,None,305,316
6586,None,308,317
6589,None,304,317
6593,None,308,317
6596,None,308,317
6600,None,305,317
6604,None,306,317
6607,None,308,317
6611,None,307,317
6614,None,305,317
6618,None,308,317
6621,None,308,317
6625,None,305,318
6629,None,305,317
6632,None,305,317
6636,None,308,317
6639,None,308,318
6643,None,308,317
6646,None,305,318
6650,None,308,317
6654,None,307,318
6657,None,308,318
6661,None,307,318
6664,None,307,318
6668,None,305,317
6671,None,309,317
6675,None,307,317
6679,None,306,318
6682,None,307,318
6686,None,307,318
6689,None,307,318
6693,None,307,318
6696,None,307,318
6700,None,307,318
6704,None,307,317
6707,None,307,318
6711,None,307,318
6714,None,307,318
6718,None,307,318
6721,None,310,318
6725,None,307,318
6729,None,307,318
6732,None,308,318
6736,None,307,317
6739,None,307,318
6743,None,307,318
6746,None,307,318
6750,None,307,318
6754,None,307,317
6757,None,307,318
6761,None,307,318
6764,None,307,318
6768,None,307,317
6771,None,307,317
6775,None,306,318
6779,None,307,317
6782,None,307,317
6786,None,305,317
6789,None,307,317
6793,None,307,317
6796,None,308,318
6800,None,306,317
6804,None,310,317
6807,None,306,317
6811,None,309,317
6814,None,309,317
6818,None,306,317
6821,None,307,317
6825,None,309,317
6829,None,304,317
6832,None,306,317
6836,None,309,317
6839,None,304,317
6843,None,304,317
6846,None,306,317
6850,None,305,317
6854,None,305,317
6857,None,309,317
6861,None,305,317
6864,None,305,318
6868,None,306,317
6871,None,309,317
6875,None,305,317
6879,None,304,317
6882,None,305,317
6886,None,310,317
6889,None,307,318
6893,None,305,318
6896,None,305,317
6900,None,307,317
6904,None,304,317
6907,None,305,317
6911,None,307,317
6914,None,304,317
6918,None,304,317
6921,None,305,318
6925,None,304,317
6929,None,305,317
6932,None,306,317
6936,None,305,317
6939,None,307,317
6943,None,304,317
6946,None,304,318
6950,None,305,317
6954,None,305,317
6957,None,305,317
6961,None,305,318
6964,None,304,317
6968,None,311,317
6971,None,305,318
6975,None,305,317
6979,None,307,318
6982,None,304,317
6986,None,304,318
6989,None,305,317
6993,None,305,318
6996,None,306,317
7000,None,307,317
7004,None,305,318
7007,None,310,317
7011,None,307,317
7014,None,305,317
7018,None,305,317
7021,None,307,317
7025,None,305,317
7029,None,306,318
7032,None,306,317
7036,None,309,317
7039,None,307,317
7043,None,309,317
7046,None,309,317
7050,None,306,318
7054,None,309,317
7057,None,309,317
7061,None,309,318
7064,None,305,317
7068,None,306,318
7071,None,304,317
7075,None,304,317
7079,None,304,317
7082,None,305,317
7086,None,304,318
7089,None,304,317
7093,None,305,317
7096,None,304,317
7100,None,304,317
7104,None,309,317
7107,None,304,318
7111,None,304,317
7114,None,304,317
7118,None,304,317
7121,None,304,317
7125,None,304,317
7129,None,304,317
7132,None,304,317
7136,None,304,317
7139,None,304,317
7143,None,304,318
7146,None,304,317
7150,None,304,317
7154,None,304,317
7157,None,304,317
7161,None,304,317
7164,None,304,317
7168,None,304,317
7171,None,304,317
7175,None,304,317
7179,None,304,317
7182,None,304,317
7186,None,304,317
7189,None,304,317
7193,None,304,317
7196,None,304,317
7200,None,304,317
7204,None,309,318
7207,None,306,317
7211,None,309,317
7214,None,309,317
7218,None,309,318
7221,None,309,317
7225,None,309,317
7229,None,305,317
7232,None,309,317
7236,None,308,316
7239,None,308,317
7243,None,304,316
7246,None,304,316
7250,None,304,316
7254,None,304,316
7257,None,303,314
7261,None,308,315
7264,None,308,315
7268,None,303,315
7271,None,307,315
7275,None,306,315
7279,None,306,314
7282,None,306,314
7286,None,306,314
7289,None,306,315
7293,None,305,314
7296,None,305,315
7300,None,306,314
7304,None,306,315
7307,None,306,315
7311,None,306,314
7314,None,306,315
7318,None,306,315
7321,None,307,316
7325,None,307,315
7329,None,307,315
7332,None,307,315
7336,None,308,316
7339,None,308,316
7343,None,303,316
7346,None,308,316
7350,None,308,317
7354,None,304,317
7357,None,304,316
7361,None,308,317
7364,None,304,317
7368,None,304,317
7371,None,305,317
7375,None,309,317
7379,None,309,317
7382,None,309,317
7386,None,308,317
7389,None,308,317
7393,None,308,317
7396,None,308,317
7400,None,304,316
7404,None,304,317
7407,None,303,317
7411,None,304,317
7414,None,304,316
7418,None,309,317
7421,None,304,317
7425,None,304,317
7429,None,308,316
7432,None,305,317
7436,None,305,317
7439,None,304,317
7443,None,308,317
7446,None,304,316
7450,None,309,317
7454,None,304,316
7457,None,308,317
7461,None,308,316
7464,None,308,316
7468,None,308,317
7471,None,308,316
7475,None,308,316
7479,None,308,316
7482,None,304,316
7486,None,308,315
7489,None,308,315
7493,None,308,316
7496,None,307,315
7500,None,308,316
7504,None,308,315
7507,None,308,315
7511,None,308,315
7514,None,308,315
7518,None,308,315
7521,None,307,315
7525,None,302,315
7529,None,306,314
7532,None,306,314
7536,None,307,314
7539,None,307,315
7543,None,308,315
7546,None,302,315
7550,None,306,314
7554,None,306,314
7557,None,306,315
7561,None,305,314
7564,None,304,314
7568,None,304,314
7571,None,304,313
7575,None,304,313
7579,None,304,313
7582,None,304,312
7586,None,304,312
7589,None,304,312
7593,None,304,313
7596,None,304,313
7600,None,304,313
7604,None,304,312
7607,None,304,313
7611,None,304,314
7614,None,301,314
7618,None,305,313
7621,None,305,314
7625,None,306,314
7629,None,306,314
7632,None,306,313
7636,None,306,314
7639,None,305,314
7643,None,305,314
7646,None,305,314
7650,None,305,314
7654,None,305,313
7657,None,306,315
7661,None,305,314
7664,None,306,314
7668,None,306,314
7671,None,305,314
7675,None,304,314
7679,None,304,312
7682,None,304,314
7686,None,304,313
7689,None,304,313
7693,None,301,313
7696,None,304,313
7700,None,305,314
7704,None,306,314
7707,None,306,314
7711,None,302,315
7714,None,306,314
7718,None,306,315
7721,None,306,315
7725,None,306,314
7729,None,306,314
7732,None,306,314
7736,None,306,314
7739,None,306,315
7743,None,306,313
7746,None,306,314
7750,None,306,313
7754,None,306,314
7757,None,306,314
7761,None,305,314
7764,None,306,313
7768,None,304,315
7771,None,304,314
7775,None,304,314
7779,None,304,314
7782,None,304,312
7786,None,304,314
7789,None,304,314
7793,None,305,314
7796,None,304,314
7800,None,304,312
7804,None,304,312
7807,None,304,312
7811,None,304,312
7814,None,304,312
7818,None,303,312
7821,None,303,313
7825,None,303,312
7829,TA-OD,303,312
7832,None,302,312
7836,MC-OD,302,312
7839,None,302,312
7843,None,304,312
7846,None,303,312
7850,None,303,312
7854,None,303,312
7857,None,302,312
7861,None,302,312
7864,None,302,312
7868,None,299,312
7871,None,297,312
7875,None,293,310
7879,None,281,308
7882,None,260,299
7886,None,231,284
7889,None,200,260
7893,None,178,232
7896,None,166,204
7900,None,162,180
7904,None,160,166
7907,None,159,162
7911,None,160,163
7914,None,159,162
7918,None,158,162
7921,None,158,162
7925,None,158,162
7929,None,158,163
7932,None,158,167
7936,None,161,166
7939,None,161,166
7943,None,165,174
7946,None,164,174
7950,None,165,179
7954,None,165,178
7957,None,168,180
7961,None,168,185
7964,None,169,186
7968,None,163,185
7971,None,162,190
7975,None,162,189
7979,None,164,191
7982,None,166,195
7986,None,168,197
7989,None,168,202
7993,None,171,206
7996,None,170,209
8000,None,171,214
8004,None,172,218
8007,None,174,221
8011,None,177,225
8014,None,178,229
8018,None,180,232
8021,None,180,236
8025,None,182,242
8029,None,183,245
8032,None,185,248
8036,None,188,252
8039,None,197,253
8043,None,202,256
8046,None,208,258
8050,None,212,262
8054,None,218,264
8057,None,222,268
8061,None,226,269
8064,None,230,272
8068,None,232,275
8071,None,236,277
8075,None,238,278
8079,None,242,281
8082,None,242,282
8086,None,248,285
8089,None,251,286
8093,None,252,288
8096,None,256,289
8100,None,258,291
8104,None,260,292
8107,None,262,293
8111,None,264,295
8114,None,266,297
8118,None,268,297
8121,None,270,298
8125,None,271,300
8129,None,272,302
8132,None,274,302
8136,None,276,303
8139,None,276,304
8143,None,278,303
8146,None,279,305
8150,None,280,306
8154,None,281,306
8157,None,281,306
8161,None,282,307
8164,None,282,307
8168,None,282,307
8171,None,282,307
8175,None,282,306
8179,None,282,306
8182,None,282,306
8186,None,281,303
8189,None,282,303
8193,None,282,305
8196,None,282,306
8200,None,282,306
8204,None,282,306
8207,None,283,306
8211,None,283,306
8214,None,283,306
8218,None,284,307
8221,None,284,306
8225,None,285,306
8229,None,286,307
8232,None,286,307
8236,None,285,308
8239,None,287,308
8243,None,287,306
8246,None,288,307
8250,None,288,308
8254,None,288,308
8257,None,288,308
8261,None,288,308
8264,None,289,308
8268,None,289,308
8271,None,289,308
8275,None,290,308
8279,None,290,309
8282,None,290,309
8286,None,291,309
8289,None,291,310
8293,None,292,310
8296,None,292,309
8300,None,292,309
8304,None,292,311
8307,None,292,309
8311,None,293,311
8314,None,293,311
8318,None,293,310
8321,None,293,311
8325,None,293,311
8329,None,293,312
8332,None,293,311
8336,None,294,310
8339,None,294,311
8343,None,294,312
8346,None,294,312
8350,None,295,312
8354,None,295,312
8357,None,295,312
8361,None,294,312
8364,None,296,312
8368,None,296,312
8371,None,296,312
8375,None,296,312
8379,None,296,312
8382,None,296,313
8386,None,296,313
8389,None,297,313
8393,None,296,313
8396,None,297,313
8400,None,296,312
8404,None,297,313
8407,None,297,313
8411,None,297,312
8414,None,297,313
8418,None,297,313
8421,None,298,313
8425,None,298,313
8429,None,298,313
8432,None,297,313
8436,None,298,313
8439,None,297,313
8443,None,298,313
8446,None,298,313
8450,None,298,313
8454,None,298,313
8457,None,298,313
8461,None,298,313
8464,None,298,313
8468,None,298,313
8471,None,298,312
8475,None,298,313
8479,None,298,312
8482,None,298,312
8486,None,298,312
8489,None,298,312
8493,None,298,311
8496,None,298,312
8500,None,298,311
8504,None,298,311
8507,None,298,311
8511,None,298,311
8514,None,298,311
8518,None,298,311
8521,None,298,312
8525,None,298,311
8529,None,298,311
8532,None,298,310
8536,None,299,311
8539,None,298,309
8543,None,297,310
8546,None,298,311
8550,None,298,311
8554,None,298,311
8557,None,299,310
8561,None,298,310
8564,None,298,311
8568,None,298,309
8571,None,300,312
8575,None,299,311
8579,None,298,312
8582,None,300,312
8586,None,298,312
8589,None,300,312
8593,None,299,312
8596,None,299,312
8600,None,300,312
8604,None,300,312
8607,None,300,312
8611,None,300,312
8614,None,301,312
8618,None,301,312
8621,None,301,312
8625,None,301,311
8629,None,302,312
8632,None,302,312
8636,None,301,312
8639,None,300,312
8643,None,301,312
8646,None,301,312
8650,None,301,312
8654,None,301,312
8657,None,301,312
8661,None,302,312
8664,None,302,312
8668,None,302,313
8671,None,302,312
8675,None,302,312
8679,None,302,313
8682,None,302,313
8686,None,302,313
8689,None,302,313
8693,None,302,313
8696,None,302,313
8700,None,302,313
8704,None,302,313
8707,None,302,313
8711,None,302,313
8714,None,302,314
8718,None,302,314
8721,None,302,314
8725,None,302,314
8729,None,302,313
8732,None,302,313
8736,None,302,314
8739,None,302,315
8743,None,302,314
8746,None,302,314
8750,None,302,314
8754,None,302,314
8757,None,302,315
8761,None,302,313
8764,None,302,314
8768,None,302,313
8771,None,302,314
8775,None,302,315
8779,None,302,314
8782,None,303,314
8786,None,302,314
8789,None,302,315
8793,None,303,315
8796,None,302,314
8800,None,302,314
8804,None,302,314
8807,None,302,315
8811,None,302,315
8814,None,302,314
8818,None,303,315
8821,None,303,315
8825,None,302,314
8829,None,303,315
8832,None,303,315
8836,None,303,315
8839,None,303,314
8843,None,303,315
8846,None,302,314
8850,None,303,314
8854,None,303,315
8857,None,304,315
8861,None,304,316
8864,None,304,314
8868,None,303,315
8871,None,304,315
8875,None,304,315
8879,None,304,315
8882,None,304,315
8886,None,304,315
8889,None,303,314
8893,None,304,315
8896,None,304,315
8900,None,304,315
8904,None,304,315
8907,None,304,315
8911,None,304,315
8914,None,304,314
8918,None,304,315
8921,None,304,314
8925,None,304,315
8929,None,304,315
8932,None,304,315
8936,None,304,315
8939,None,304,315
8943,None,304,315
8946,None,305,315
8950,None,304,315
8954,None,304,316
8957,None,305,315
8961,None,305,316
8964,None,304,316
8968,None,304,315
8971,None,305,316
8975,None,304,315
8979,None,305,315
8982,None,305,315
8986,None,305,316
8989,None,305,315
8993,None,305,315
8996,None,305,315
9000,None,304,315
9004,None,304,315
9007,None,304,315
9011,None,304,313
9014,None,304,315
9018,None,304,314
9021,None,304,315
9025,None,304,314
9029,None,304,314
9032,None,304,313
9036,None,304,313
9039,None,304,314
9043,None,304,313
9046,None,304,313
9050,None,303,313
9054,None,303,312
9057,None,303,313
9061,None,303,314
9064,None,304,313
9068,None,303,313
9071,None,304,313
9075,None,304,313
9079,None,303,313
9082,None,304,313
9086,None,304,313
9089,None,304,313
9093,None,304,313
9096,None,304,314
9100,None,304,313
9104,None,304,313
9107,None,304,313
9111,None,304,313
9114,None,304,313
9118,None,304,313
9121,None,304,314
9125,None,304,313
9129,None,304,313
9132,None,304,314
9136,None,304,313
9139,None,304,313
9143,None,304,314
9146,None,304,313
9150,None,304,314
9154,None,304,313
9157,None,304,314
9161,None,304,314
9164,None,304,313
9168,None,304,313
9171,None,304,313
9175,None,304,313
9179,None,304,313
9182,None,304,314
9186,None,304,312
9189,None,304,312
9193,None,304,313
9196,None,304,313
9200,None,304,313
9204,None,304,313
9207,None,304,313
9211,None,304,312
9214,None,304,313
9218,None,304,313
9221,None,304,314
9225,None,304,313
9229,None,304,313
9232,None,304,313
9236,None,305,314
9239,None,304,313
9243,None,304,314
9246,None,304,313
9250,None,304,313
9254,None,304,312
9257,None,304,313
9261,None,304,313
9264,None,305,314
9268,None,304,314
9271,None,304,313
9275,None,305,314
9279,None,304,314
9282,None,305,313
9286,None,304,313
9289,None,305,314
9293,None,305,315
9296,None,305,315
9300,None,305,315
9304,None,305,315
9307,None,305,315
9311,None,306,315
9314,None,305,315
9318,None,306,315
9321,None,305,315
9325,None,307,315
9329,None,307,315
9332,None,306,316
9336,None,307,315
9339,None,306,315
9343,None,306,315
9346,None,307,315
9350,None,307,315
9354,None,308,315
9357,None,308,317
9361,None,307,316
9364,None,307,316
9368,None,307,316
9371,None,308,317
9375,None,308,317
9379,None,308,317
9382,None,308,316
9386,None,308,317
9389,None,308,317
9393,None,308,317
9396,None,308,316
9400,None,308,317
9404,None,308,316
9407,None,308,316
9411,None,308,316
9414,None,308,317
9418,None,308,316
9421,None,308,316
9425,None,308,316
9429,None,308,317
9432,None,308,317
9436,None,308,316
9439,None,308,316
9443,None,308,316
9446,None,308,316
9450,None,308,316
9454,None,307,316
9457,None,308,316
9461,None,307,316
9464,None,308,316
9468,None,307,315
9471,None,307,315
9475,None,307,315
9479,None,307,315
9482,None,306,315
9486,None,306,315
9489,None,307,315
9493,None,306,314
9496,None,306,315
9500,None,306,315
9504,None,307,314
9507,None,306,315
9511,None,306,314
9514,None,307,315
9518,None,307,314
9521,None,306,314
9525,None,307,315
9529,None,307,315
9532,None,306,315
9536,None,307,314
9539,None,306,314
9543,None,306,314
9546,None,306,314
9550,None,306,313
9554,None,306,314
9557,None,305,314
9561,None,306,314
9564,None,306,314
9568,None,305,314
9571,None,306,314
9575,None,305,313
9579,None,306,313
9582,None,305,314
9586,None,306,313
9589,None,305,314
9593,None,306,313
9596,None,306,313
9600,None,306,313
9604,None,306,314
9607,None,305,313
9611,None,306,314
9614,None,306,313
9618,None,306,313
9621,None,305,313
9625,None,306,313
9629,None,305,313
9632,None,306,314
9636,None,305,313
9639,None,305,313
9643,None,306,314
9646,None,305,314
9650,None,305,313
9654,None,306,315
9657,None,306,315
9661,None,306,315
9664,None,306,315
9668,None,305,315
9671,None,306,315
9675,None,306,315
9679,None,306,315
9682,None,305,315
9686,None,306,315
9689,None,306,315
9693,None,306,316
9696,None,306,315
9700,None,306,315
9704,None,307,315
9707,None,307,315
9711,None,307,315
9714,None,307,315
9718,None,307,315
9721,None,305,315
9725,None,306,314
9729,None,307,315
9732,None,307,314
9736,None,305,315
9739,None,307,314
9743,None,307,315
9746,None,307,314
9750,None,307,315
9754,None,305,315
9757,None,305,315
9761,None,306,314
9764,None,306,312
9768,None,305,314
9771,None,305,313
9775,None,305,314
9779,None,307,314
9782,None,305,314
9786,None,305,313
9789,None,306,314
9793,None,305,314
9796,None,306,314
9800,None,304,314
9804,None,303,314
9807,None,303,313
9811,None,303,313
9814,None,304,314
9818,None,303,314
9821,None,303,314
9825,None,304,314
9829,None,303,314
9832,None,304,313
9836,None,304,314
9839,None,303,314
9843,None,305,314
9846,None,304,314
9850,None,304,314
9854,None,304,314
9857,None,304,314
9861,None,303,313
9864,None,304,313
9868,None,303,312
9871,None,302,313
9875,None,302,313
9879,None,302,313
9882,None,302,313
9886,None,302,312
9889,None,300,312
9893,None,301,312
9896,None,301,312
9900,None,301,312
9904,None,299,312
9907,None,299,312
9911,None,299,312
9914,None,299,312
9918,None,299,312
9921,None,299,312
9925,None,299,312
9929,None,299,312
9932,None,301,312
9936,None,300,312
9939,None,300,312
9943,None,300,312
9946,None,300,312
9950,None,300,312
9954,None,302,312
9957,None,302,312
9961,None,301,312
9964,None,302,313
9968,None,301,313
9971,None,302,313
9975,None,302,313
9979,None,302,313
9982,None,303,313
9986,None,302,314
9989,None,302,313
9993,None,303,313
9996,None,302,313
10000,None,303,314
10004,None,303,313
10007,None,304,313
10011,None,302,313
10014,None,302,313
10018,None,303,314
10021,None,302,313
10025,None,302,313
10029,None,302,314
10032,None,302,313
10036,None,303,314
10039,None,302,313
10043,None,303,313
10046,None,302,313
10050,None,303,313
10054,None,302,313
10057,None,302,313
10061,None,303,313
10064,None,303,313
10068,None,304,314
10071,None,303,314
10075,None,302,313
10079,None,302,313
10082,None,303,313
10086,None,304,314
10089,None,303,313
10093,None,304,314
10096,None,304,313
10100,None,304,314
10104,None,304,313
10107,None,302,313
10111,None,302,313
10114,None,302,313
10118,None,302,312
10121,None,302,313
10125,None,302,312
10129,None,302,313
10132,None,302,313
10136,None,302,313
10139,None,302,313
10143,None,302,313
10146,None,303,313
10150,None,304,315
10154,None,304,313
10157,None,304,313
10161,None,305,315
10164,None,304,315
10168,None,304,315
10171,None,304,313
10175,None,304,315
10179,None,304,314
10182,None,304,313
10186,None,302,313
10189,None,302,313
10193,None,303,313
10196,None,302,313
10200,None,303,313
10204,None,303,313
10207,None,302,313
10211,None,302,312
10214,None,302,312
10218,None,302,313
10221,None,302,313
10225,None,302,313
10229,None,302,312
10232,None,302,313
10236,None,302,313
10239,None,302,313
10243,None,302,313
10246,None,302,313
10250,None,303,313
10254,None,302,312
10257,None,302,313
10261,None,302,313
10264,None,302,313
10268,None,302,313
10271,None,302,313
10275,None,303,312
10279,None,302,313
10282,None,302,312
10286,None,302,313
10289,None,302,313
10293,None,302,312
10296,None,302,312
10300,None,302,313
10304,None,302,313
10307,None,303,313
10311,None,303,313
10314,None,303,313
10318,None,302,313
10321,None,303,313
10325,None,303,313
10329,None,302,313
10332,None,303,313
10336,None,302,313
10339,None,302,313
10343,None,302,313
10346,None,303,313
10350,None,302,313
10354,None,303,313
10357,None,302,313
10361,None,302,312
10364,None,302,313
10368,None,302,313
10371,None,302,313
10375,None,301,312
10379,None,301,312
10382,None,300,312
10386,None,300,312
10389,None,300,312
10393,None,299,312
10396,None,299,311
10400,None,299,311
10404,None,300,311
10407,None,298,310
10411,None,297,309
10414,None,296,309
10418,None,297,308
10421,None,294,305
10425,None,293,302
10429,None,292,300
10432,None,291,297
10436,None,289,295
10439,None,288,294
10443,None,288,293
10446,None,288,293
10450,None,287,293
10454,None,288,295
10457,None,287,294
10461,None,288,295
10464,None,287,295
10468,None,287,297
10471,None,288,298
10475,None,288,297
10479,None,288,298
10482,None,288,299
10486,None,289,299
10489,None,288,300
10493,None,290,300
10496,None,291,301
10500,None,291,302
10504,None,291,302
10507,None,293,302
10511,None,292,303
10514,None,293,304
10518,None,292,304
10521,None,292,305
10525,None,294,305
10529,None,294,304
10532,None,295,306
10536,None,294,305
10539,None,295,306
10543,None,295,306
10546,None,294,306
10550,None,294,306
10554,None,295,306
10557,None,294,306
10561,None,294,306
10564,None,294,307
10568,None,294,306
10571,None,295,307
10575,None,295,306
10579,None,295,307
10582,None,295,306
10586,None,295,307
10589,None,296,306
10593,None,297,307
10596,None,296,307
10600,None,296,307
10604,None,296,306
10607,None,297,307
10611,None,295,307
10614,None,295,307
10618,None,296,306
10621,None,296,307
10625,None,295,307
10629,None,296,307
10632,None,295,307
10636,None,296,307
10639,None,295,306
10643,None,297,307
10646,None,295,305
10650,None,295,306
10654,None,296,306
10657,None,295,306
10661,None,297,307
10664,None,295,306
10668,None,296,307
10671,None,295,307
10675,None,295,307
10679,None,295,307
10682,None,296,306
10686,None,295,307
10689,None,295,306
10693,None,295,307
10696,None,296,307
10700,None,296,306
10704,None,296,307
10707,None,296,307
10711,None,295,307
10714,None,296,309
10718,None,295,308
10721,None,295,308
10725,None,295,308
10729,None,295,307
10732,None,294,308
10736,None,294,308
10739,None,294,307
10743,None,294,307
10746,None,295,307
10750,None,294,307
10754,None,295,306
10757,None,295,305
10761,None,294,307
10764,None,295,308
10768,None,294,307
10771,None,295,307
10775,None,295,308
10779,None,294,307
10782,None,294,307
10786,None,294,306
10789,None,294,307
10793,None,294,307
10796,None,295,306
10800,None,294,306
10804,None,294,306
10807,None,295,306
10811,None,293,305
10814,None,293,305
10818,None,292,303
10821,None,292,304
10825,None,292,303
10829,None,291,302
10832,None,290,301
10836,None,288,301
10839,None,288,301
10843,None,288,299
10846,None,288,299
10850,None,288,300
10854,None,288,299
10857,None,288,300
10861,None,288,300
10864,None,288,301
10868,None,289,300
10871,TA-OD,288,301
10875,None,289,301
10879,MC-OD,289,301
10882,None,289,302
10886,None,290,300
10889,None,290,302
10893,None,289,302
10896,None,289,301
10900,None,291,302
10904,None,290,301
10907,None,290,302
10911,None,289,302
10914,None,288,301
10918,None,278,300
10921,None,265,297
10925,None,243,284
10929,None,213,268
10932,None,188,244
10936,None,170,219
10939,None,165,193
10943,None,162,177
10946,None,161,167
10950,None,162,163
10954,None,159,164
10957,None,161,162
10961,None,162,162
10964,None,160,163
10968,None,161,163
10971,None,160,165
10975,None,161,165
10979,None,162,167
10982,None,162,172
10986,None,165,169
10989,None,168,171
10993,None,168,177
10996,None,171,178
11000,None,163,182
11004,None,171,182
11007,None,173,183
11011,None,168,188
11014,None,168,192
11018,None,168,192
11021,None,169,193
11025,None,172,195
11029,None,172,198
11032,None,172,200
11036,None,171,202
11039,None,172,202
11043,None,172,207
11046,None,173,207
11050,None,173,210
11054,None,174,213
11057,None,176,214
11061,None,174,220
11064,None,175,222
11068,None,176,225
11071,None,178,228
11075,None,180,232
11079,None,184,234
11082,None,187,238
11086,None,190,241
11089,None,198,244
11093,None,202,247
11096,None,207,249
11100,None,210,252
11104,None,213,254
11107,None,217,256
11111,None,221,258
11114,None,223,260
11118,None,226,262
11121,None,229,264
11125,None,231,267
11129,None,234,268
11132,None,237,271
11136,None,240,272
11139,None,241,274
11143,None,242,274
11146,None,240,277
11150,None,240,278
11154,None,249,279
11157,None,249,279
11161,None,251,280
11164,None,252,282
11168,None,252,281
