Time (mSec),Stimulus (Code),Right (OD),Left (OS)
11161,None,300,279
11164,None,300,279
11168,None,300,279
11171,None,300,278
11175,None,300,279
11179,None,300,279
11182,None,300,278
11186,None,300,278
11189,None,300,279
11193,None,300,278
11196,None,300,279
11200,None,300,278
11204,None,300,278
11207,None,300,279
11211,None,300,278
11214,None,300,279
11218,None,300,278
11221,None,300,279
11225,None,300,279
11229,None,300,279
11232,None,300,279
11236,None,301,280
11239,None,301,279
11243,None,301,280
11246,None,301,280
11250,None,301,279
11254,None,301,280
11257,None,301,280
11261,None,301,280
11264,None,301,280
11268,None,301,279
11271,None,301,280
11275,None,301,280
11279,None,302,280
11282,None,302,280
11286,None,302,280
11289,None,302,280
11293,None,302,280
11296,None,302,281
11300,None,302,280
11304,None,302,280
11307,None,302,280
11311,None,302,280
11314,None,302,280
11318,None,302,281
11321,None,302,282
11325,None,302,281
11329,None,302,280
11332,None,302,281
11336,None,302,280
11339,None,302,282
11343,None,302,280
11346,None,303,281
11350,None,303,282
11354,None,303,282
11357,None,303,280
11361,None,303,281
11364,None,303,282
11368,None,303,281
11371,None,303,282
11375,None,303,282
11379,None,303,282
11382,None,303,282
11386,None,304,282
11389,None,304,282
11393,None,304,282
11396,None,304,282
11400,None,304,282
11404,None,304,282
11407,None,304,282
11411,None,304,282
11414,None,304,282
11418,None,304,282
11421,None,304,282
11425,None,303,282
11429,None,304,282
11432,None,304,282
11436,None,304,282
11439,None,304,282
11443,None,304,282
11446,None,304,282
11450,None,304,283
11454,None,304,282
11457,None,304,282
11461,None,304,282
11464,None,304,282
11468,None,304,282
11471,None,304,282
11475,None,304,282
11479,None,305,282
11482,None,305,282
11486,None,304,282
11489,None,305,282
11493,None,304,282
11496,None,304,282
11500,None,304,282
11504,None,304,282
11507,None,304,282
11511,None,304,282
11514,None,304,282
11518,None,304,283
11521,None,305,282
11525,None,305,282
11529,None,305,282
11532,None,305,282
11536,None,305,283
11539,None,305,283
11543,None,306,282
11546,None,306,282
11550,None,305,282
11554,None,306,283
11557,None,306,283
11561,None,306,283
11564,None,305,283
11568,None,305,282
11571,None,306,283
11575,None,306,284
11579,None,306,283
11582,None,306,282
11586,None,305,283
11589,None,305,284
11593,None,306,283
11596,None,305,284
11600,None,306,282
11604,None,305,283
11607,None,305,282
11611,None,305,284
11614,None,305,283
11618,None,305,284
11621,None,305,284
11625,None,305,284
11629,None,305,284
11632,None,305,284
11636,None,305,284
11639,None,305,284
11643,None,305,284
11646,None,305,284
11650,None,305,284
11654,None,305,283
11657,None,306,284
11661,None,306,284
11664,None,306,284
11668,None,306,284
11671,None,306,283
11675,None,306,284
11679,None,306,284
11682,None,306,284
11686,None,306,284
11689,None,306,284
11693,None,306,284
11696,None,306,284
11700,None,306,284
11704,None,306,284
11707,None,306,285
11711,None,306,284
11714,None,306,284
11718,None,306,284
11721,None,306,284
11725,None,306,284
11729,None,306,284
11732,None,306,284
11736,None,306,284
11739,None,306,284
11743,None,306,284
11746,None,306,284
11750,None,306,284
11754,None,305,284
11757,None,305,284
11761,None,305,283
11764,None,305,284
11768,None,304,283
11771,None,304,282
11775,None,304,282
11779,None,303,282
11782,None,303,281
11786,None,302,282
11789,None,302,280
11793,None,302,281
11796,None,302,280
11800,None,302,280
11804,None,303,281
11807,None,302,280
11811,None,302,280
11814,None,302,280
11818,None,302,280
11821,None,302,280
11825,None,302,280
11829,None,302,279
11832,None,302,279
11836,None,301,279
11839,None,301,278
11843,None,302,278
11846,None,301,278
11850,None,301,279
11854,None,301,278
11857,None,301,278
11861,None,301,278
11864,None,301,278
11868,None,301,278
11871,None,301,278
11875,None,300,278
11879,None,300,278
11882,None,300,278
11886,None,300,278
11889,None,300,278
11893,None,300,278
11896,None,300,279
11900,None,300,278
11904,None,300,279
11907,None,300,279
11911,None,300,279
11914,None,301,278
11918,None,301,279
11921,None,300,279
11925,None,301,279
11929,None,301,279
11932,None,301,279
11936,None,301,279
11939,None,301,280
11943,None,301,279
11946,None,301,280
11950,None,301,280
11954,None,301,280
11957,None,301,280
11961,None,301,280
11964,None,302,280
11968,None,302,280
11971,None,302,280
11975,None,302,280
11979,None,302,280
11982,None,302,280
11986,None,302,280
11989,None,302,280
11993,None,302,280
11996,None,302,280
12000,None,302,280
12004,None,302,280
12007,None,302,280
12011,None,302,280
12014,None,302,281
12018,None,302,281
12021,None,302,280
12025,None,302,280
12029,None,302,280
12032,None,302,281
12036,None,302,282
12039,None,302,280
12043,None,302,281
12046,None,302,281
12050,None,302,280
12054,None,302,282
12057,None,302,282
12061,None,303,281
12064,None,303,282
12068,None,303,282
12071,None,303,282
12075,None,303,281
12079,None,303,282
12082,None,303,282
12086,None,303,282
12089,None,303,282
12093,None,303,282
12096,None,303,282
12100,None,303,282
12104,None,303,282
12107,None,303,282
12111,None,303,282
12114,None,303,282
12118,None,303,282
12121,None,303,282
12125,None,303,282
12129,None,303,282
12132,None,303,282
12136,None,303,282
12139,None,303,282
12143,None,303,282
12146,None,303,282
12150,None,303,282
12154,None,303,282
12157,None,303,282
12161,None,303,282
12164,None,303,282
12168,None,303,282
12171,None,303,282
12175,None,303,282
12179,None,303,282
12182,None,303,282
12186,None,303,282
12189,None,303,282
12193,None,303,282
12196,None,303,282
12200,None,303,282
12204,None,303,282
12207,None,303,282
12211,None,303,282
12214,None,302,282
12218,None,302,282
12221,None,302,283
12225,None,302,282
12229,None,302,282
12232,None,302,283
12236,None,302,283
12239,None,302,282
12243,None,302,283
12246,None,302,283
12250,None,302,282
12254,None,302,282
12257,None,302,283
12261,None,302,284
12264,None,302,283
12268,None,302,283
12271,None,302,283
12275,None,302,283
12279,None,302,283
12282,None,302,283
12286,None,302,283
12289,None,302,283
12293,None,302,283
12296,None,302,284
12300,None,302,284
12304,None,302,284
12307,None,302,284
12311,None,302,283
12314,None,302,284
12318,None,302,284
12321,None,302,284
12325,None,303,284
12329,None,302,284
12332,None,302,283
12336,None,303,284
12339,None,303,284
12343,None,303,284
12346,None,303,284
12350,None,303,284
12354,None,303,283
12357,None,302,283
12361,None,303,283
12364,None,303,283
12368,None,303,283
12371,None,302,283
12375,None,303,283
12379,None,302,283
12382,None,302,283
12386,None,302,283
12389,None,303,283
12393,None,302,283
12396,None,303,283
12400,None,303,283
12404,None,303,283
12407,None,303,283
12411,None,303,284
12414,None,303,283
12418,None,303,283
12421,None,303,283
12425,None,303,283
12429,None,303,283
12432,None,303,283
12436,None,303,283
12439,None,303,283
12443,None,303,283
12446,None,303,283
12450,None,303,283
12454,None,303,283
12457,None,303,283
12461,None,303,283
12464,None,303,283
12468,None,303,283
12471,None,303,283
12475,None,303,283
12479,None,303,283
12482,None,303,283
12486,None,304,283
12489,None,303,283
12493,None,304,283
12496,None,303,283
12500,None,305,282
12504,None,305,283
12507,None,305,283
12511,None,305,283
12514,None,305,282
12518,None,306,283
12521,None,305,282
12525,None,306,283
12529,None,307,283
12532,None,305,283
12536,None,305,283
12539,None,305,283
12543,None,307,283
12546,None,305,282
12550,None,306,282
12554,None,305,283
12557,None,305,283
12561,None,304,282
12564,None,305,282
12568,None,305,282
12571,None,305,282
12575,None,305,283
12579,None,305,283
12582,None,305,282
12586,None,305,283
12589,None,305,283
12593,None,305,282
12596,None,305,283
12600,None,305,283
12604,None,305,282
12607,None,305,284
12611,None,305,283
12614,None,305,283
12618,None,305,283
12621,None,305,283
12625,None,305,283
12629,None,305,282
12632,None,305,284
12636,None,305,283
12639,None,305,282
12643,None,305,284
12646,None,305,284
12650,None,305,283
12654,None,305,282
12657,None,305,283
12661,None,305,283
12664,None,305,282
12668,None,304,283
12671,None,304,283
12675,None,305,282
12679,None,304,283
12682,None,304,282
12686,None,303,282
12689,None,304,282
12693,None,304,282
12696,None,303,283
12700,None,303,282
12704,None,304,282
12707,None,303,283
12711,None,304,283
12714,None,303,283
12718,None,304,282
12721,None,303,282
12725,None,303,283
12729,None,304,283
12732,None,303,283
12736,None,304,283
12739,None,303,283
12743,None,304,284
12746,None,304,283
12750,None,304,284
12754,None,304,283
12757,None,304,283
12761,None,304,282
12764,None,304,283
12768,None,304,283
12771,None,304,283
12775,None,304,284
12779,None,304,283
12782,None,303,284
12786,None,304,283
12789,None,304,283
12793,None,304,283
12796,None,304,283
12800,None,304,284
12804,None,304,283
12807,None,304,283
12811,None,305,283
12814,None,305,283
12818,None,304,283
12821,None,303,283
12825,None,303,284
12829,None,304,283
12832,None,304,283
12836,None,304,283
12839,None,304,283
12843,None,303,283
12846,None,304,283
12850,None,303,283
12854,None,303,283
12857,None,303,282
12861,None,304,282
12864,None,303,282
12868,None,303,283
12871,None,303,283
12875,None,303,282
12879,None,303,282
12882,None,303,282
12886,None,303,283
12889,None,303,283
12893,None,303,282
12896,None,303,282
12900,None,303,283
12904,None,303,283
12907,None,303,282
12911,None,303,283
12914,None,303,283
12918,None,303,283
12921,None,303,283
12925,None,303,284
12929,None,303,283
12932,None,303,283
12936,None,303,282
12939,None,303,282
12943,None,303,283
12946,None,302,282
12950,None,303,283
12954,None,303,283
12957,None,303,282
12961,None,302,283
12964,None,302,283
12968,None,302,283
12971,None,303,282
12975,None,302,282
12979,None,302,282
12982,None,302,283
12986,None,302,282
12989,None,302,282
12993,None,302,283
12996,None,303,283
13000,None,303,283
13004,None,303,283
13007,None,303,283
13011,None,303,283
13014,None,303,283
13018,None,303,283
13021,None,303,283
13025,None,303,283
13029,None,303,283
13032,None,303,283
13036,None,303,284
13039,None,303,284
13043,None,303,283
13046,None,303,283
13050,None,303,283
13054,None,303,283
13057,None,302,283
13061,None,302,283
13064,None,302,284
13068,None,302,283
13071,None,302,284
13075,None,303,283
13079,None,302,284
13082,None,302,283
13086,None,302,283
13089,None,302,283
13093,None,302,283
13096,None,302,283
13100,None,302,283
13104,None,302,282
13107,None,302,282
13111,None,302,283
13114,None,302,283
13118,None,302,282
13121,None,302,282
13125,None,302,283
13129,None,302,282
13132,None,302,282
13136,None,302,282
13139,None,302,282
13143,None,302,282
13146,None,302,282
13150,None,301,282
13154,None,301,282
13157,None,301,282
13161,None,301,282
13164,None,300,281
13168,None,300,281
13171,None,300,280
13175,None,300,280
13179,None,300,281
13182,None,300,281
13186,None,300,280
13189,None,300,281
13193,None,300,281
13196,None,300,281
13200,None,300,281
13204,None,300,281
13207,None,299,280
13211,None,299,280
13214,None,301,280
13218,None,301,279
13221,None,301,280
13225,None,301,280
13229,None,300,280
13232,None,302,280
13236,None,301,280
13239,None,301,279
13243,None,302,279
13246,None,301,279
13250,None,302,279
13254,None,301,280
13257,None,301,279
13261,None,302,279
13264,None,302,280
13268,None,302,280
13271,None,301,280
13275,None,301,280
13279,None,302,279
13282,None,302,280
13286,None,302,279
13289,None,301,280
13293,None,302,280
13296,None,303,280
13300,None,303,280
13304,None,301,280
13307,None,302,280
13311,None,301,280
13314,None,301,278
13318,None,302,278
13321,None,300,279
13325,None,301,280
13329,None,302,279
13332,None,303,279
13336,None,301,278
13339,None,302,279
13343,None,302,278
13346,None,300,278
13350,None,300,278
13354,None,300,278
13357,None,300,278
13361,None,300,278
13364,None,300,278
13368,None,300,278
13371,None,299,277
13375,None,300,278
13379,None,300,278
13382,None,300,278
13386,None,300,278
13389,None,300,279
13393,None,300,278
13396,None,301,279
13400,None,300,279
13404,None,300,279
13407,None,300,279
13411,None,301,279
13414,None,300,279
13418,None,302,279
13421,None,301,279
13425,None,302,280
13429,None,302,280
13432,None,302,280
13436,None,302,280
13439,None,302,280
13443,None,301,279
13446,None,302,279
13450,None,301,279
13454,None,301,279
13457,None,301,278
13461,None,300,278
13464,None,300,278
13468,None,299,278
13471,None,298,278
13475,None,298,278
13479,None,297,276
13482,None,294,272
13486,None,295,269
13489,None,292,268
13493,None,292,261
13496,None,287,258
13500,None,283,251
13504,None,274,243
13507,None,269,239
13511,None,262,232
13514,None,255,222
13518,None,248,215
13521,None,242,208
13525,None,237,194
13529,None,232,200
13532,None,226,193
13536,None,220,191
13539,None,216,189
13543,None,215,187
13546,None,214,187
13550,None,213,186
13554,None,212,185
13557,None,212,185
13561,None,213,186
13564,None,216,188
13568,None,216,190
13571,None,217,193
13575,None,221,195
13579,None,223,198
13582,None,227,201
13586,None,228,203
13589,None,230,198
13593,None,232,208
13596,None,235,211
13600,None,237,194
13604,None,239,214
13607,None,242,217
13611,None,244,219
13614,None,245,222
13618,None,248,224
13621,None,250,227
13625,None,252,228
13629,None,253,230
13632,None,255,232
13636,None,258,233
13639,None,259,234
13643,None,261,237
13646,None,262,238
13650,None,262,240
13654,None,264,241
13657,None,266,242
13661,None,267,242
13664,None,268,244
13668,None,269,245
13671,None,270,246
13675,None,270,246
13679,None,271,247
13682,None,272,248
13686,None,273,248
13689,None,274,249
13693,None,274,249
13696,None,275,249
13700,None,274,250
13704,None,274,249
13707,None,276,249
13711,None,276,249
13714,None,276,249
13718,None,276,249
13721,None,276,251
13725,None,278,251
13729,TA-OD,278,251
13732,None,278,252
13736,MC-OD,279,252
13739,None,279,252
13743,None,277,252
13746,None,280,253
13750,None,278,253
13754,None,278,253
13757,None,279,255
13761,None,279,254
13764,None,280,255
13768,None,280,255
13771,None,279,254
13775,None,279,254
13779,None,278,253
13782,None,277,252
13786,None,278,251
13789,None,271,248
13793,None,264,242
13796,None,254,233
13800,None,242,225
13804,None,226,211
13807,None,211,198
13811,None,202,187
13814,None,192,178
13818,None,187,174
13821,None,180,172
13825,None,183,172
13829,None,185,172
13832,None,188,174
13836,None,189,177
13839,None,192,179
13843,None,195,183
13846,None,198,188
13850,None,202,192
13854,None,205,195
13857,None,208,197
13861,None,212,200
13864,None,216,198
13868,None,220,199
13871,None,222,210
13875,None,218,214
13879,None,229,218
13882,None,232,220
13886,None,236,222
13889,None,239,225
13893,None,242,227
13896,None,245,230
13900,None,248,232
13904,None,250,234
13907,None,252,237
13911,None,253,238
13914,None,255,239
13918,None,258,241
13921,None,258,242
13925,None,260,243
13929,None,262,245
13932,None,262,245
13936,None,264,246
13939,None,264,246
13943,None,265,247
13946,None,265,248
13950,None,266,248
13954,None,270,249
13957,None,269,250
13961,None,272,250
13964,None,272,251
13968,None,273,252
13971,None,275,252
13975,None,276,252
13979,None,272,253
13982,None,276,253
13986,None,274,253
13989,None,278,254
13993,None,276,255
13996,None,278,255
14000,None,278,256
14004,None,279,256
14007,None,280,257
14011,None,280,257
14014,None,280,257
14018,None,282,258
14021,None,282,258
14025,None,282,258
14029,None,282,259
14032,None,282,259
14036,None,282,259
14039,None,283,261
14043,None,283,261
14046,None,284,262
14050,None,284,262
14054,None,285,262
14057,None,285,262
14061,None,285,262
14064,None,285,262
14068,None,286,264
14071,None,286,264
14075,None,286,264
14079,None,287,265
14082,None,287,265
14086,None,287,265
14089,None,288,265
14093,None,288,265
14096,None,288,267
14100,None,288,267
14104,None,288,266
14107,None,288,267
14111,None,288,267
14114,None,288,267
14118,None,288,267
14121,None,288,267
14125,None,288,269
14129,None,288,268
14132,None,289,268
14136,None,288,268
14139,None,289,268
14143,None,289,268
14146,None,289,268
14150,None,289,269
14154,None,289,268
14157,None,289,269
14161,None,289,268
14164,None,289,269
14168,None,289,269
14171,None,289,269
14175,None,290,269
14179,None,290,269
14182,None,290,269
14186,None,290,269
14189,None,290,270
14193,None,290,269
14196,None,290,269
14200,None,290,270
14204,None,290,270
14207,None,290,270
14211,None,290,271
14214,None,290,270
14218,None,290,269
14221,None,290,270
14225,None,291,272
14229,None,291,271
14232,None,291,272
14236,None,291,270
14239,None,291,271
14243,None,291,272
14246,None,291,271
14250,None,291,270
14254,None,291,270
14257,None,291,270
14261,None,291,270
14264,None,291,270
14268,None,291,271
14271,None,291,270
14275,None,291,271
14279,None,291,271
14282,None,291,272
14286,None,292,273
14289,None,292,272
14293,None,292,273
14296,None,292,272
14300,None,291,272
14304,None,291,273
14307,None,291,272
14311,None,291,272
14314,None,291,272
14318,None,290,272
14321,None,290,272
14325,None,290,272
14329,None,290,272
14332,None,290,272
14336,None,290,272
14339,None,290,272
14343,None,290,272
14346,None,290,272
14350,None,290,271
14354,None,291,271
14357,None,291,272
14361,None,291,271
14364,None,291,272
14368,None,291,272
14371,None,291,272
14375,None,291,272
14379,None,291,272
14382,None,292,272
14386,None,292,272
14389,None,292,272
14393,None,292,272
14396,None,292,272
14400,None,292,272
14404,None,292,272
14407,None,292,271
14411,None,292,271
14414,None,292,271
14418,None,291,270
14421,None,291,270
14425,None,291,270
14429,None,291,269
14432,None,290,269
14436,None,290,269
14439,None,290,265
14443,None,290,269
14446,None,289,269
14450,None,289,269
14454,None,289,269
14457,None,288,269
14461,None,288,268
14464,None,288,268
14468,None,288,268
14471,None,287,267
14475,None,287,267
14479,None,286,264
14482,None,286,263
14486,None,286,263
14489,None,285,262
14493,None,285,262
14496,None,284,262
14500,None,284,261
14504,None,283,260
14507,None,282,260
14511,None,282,260
14514,None,282,258
14518,None,281,258
14521,None,280,258
14525,None,279,257
14529,None,279,257
14532,None,279,256
14536,None,278,255
14539,None,278,253
14543,None,280,253
14546,None,279,252
14550,None,279,253
14554,None,280,253
14557,None,279,253
14561,None,280,254
14564,None,280,255
14568,None,281,255
14571,None,281,254
14575,None,281,256
14579,None,281,256
14582,None,281,256
14586,None,281,256
14589,None,282,256
14593,None,282,257
14596,None,282,256
14600,None,282,258
14604,None,283,258
14607,None,283,258
14611,None,282,259
14614,None,283,259
14618,None,284,259
14621,None,284,259
14625,None,282,258
14629,None,282,260
14632,None,282,260
14636,None,282,260
14639,None,283,262
14643,None,283,260
14646,None,283,261
14650,None,283,260
14654,None,283,261
14657,None,284,260
14661,None,284,260
14664,None,286,262
14668,None,285,261
14671,None,285,262
14675,None,286,262
14679,None,286,262
14682,None,287,262
14686,None,286,262
14689,None,288,262
14693,None,288,262
14696,None,288,263
14700,None,288,263
14704,None,288,264
14707,None,288,263
14711,None,288,264
14714,None,288,263
14718,None,289,264
14721,None,289,264
14725,None,289,263
14729,None,289,264
14732,None,289,263
14736,None,289,264
14739,None,288,265
14743,None,288,264
14746,None,288,265
14750,None,288,265
14754,None,288,266
14757,None,288,265
14761,None,288,265
14764,None,288,266
14768,None,288,267
14771,None,288,266
14775,None,288,268
14779,None,290,267
14782,None,288,267
14786,None,290,267
14789,None,290,267
14793,None,290,263
14796,None,290,267
14800,None,290,267
14804,None,290,267
14807,None,290,266
14811,None,289,266
14814,None,290,267
14818,None,290,267
14821,None,290,267
14825,None,290,267
14829,None,290,266
14832,None,289,266
14836,None,289,266
14839,None,289,266
14843,None,289,266
14846,None,289,266
14850,None,289,266
14854,None,289,266
14857,None,289,266
14861,None,289,266
14864,None,289,266
14868,None,289,266
14871,None,289,266
14875,None,288,266
14879,None,288,265
14882,None,288,266
14886,None,288,266
14889,None,288,265
14893,None,288,265
14896,None,286,265
14900,None,288,266
14904,None,286,265
14907,None,286,266
14911,None,286,265
14914,None,286,265
14918,None,286,265
14921,None,286,264
14925,None,286,265
14929,None,286,264
14932,None,286,263
14936,None,285,263
14939,None,286,263
14943,None,286,264
14946,None,286,264
14950,None,286,266
14954,None,287,265
14957,None,287,267
14961,None,287,268
14964,None,288,268
14968,None,288,268
14971,None,288,269
14975,None,288,269
14979,None,289,270
14982,None,289,270
14986,None,289,271
14989,None,290,271
14993,None,291,271
14996,None,291,271
15000,None,292,272
15004,None,292,272
15007,None,292,272
15011,None,292,272
15014,None,292,272
15018,None,292,272
15021,None,292,272
15025,None,292,272
15029,None,293,272
15032,None,293,273
15036,None,293,273
15039,None,293,273
15043,None,293,273
15046,None,293,273
15050,None,293,273
15054,None,293,273
15057,None,293,273
15061,None,293,272
15064,None,293,272
15068,None,293,272
15071,None,293,272
15075,None,294,272
15079,None,294,272
15082,None,294,272
15086,None,292,272
15089,None,294,272
15093,None,294,272
15096,None,292,272
15100,None,292,272
15104,None,292,272
15107,None,292,272
15111,None,292,272
15114,None,292,271
15118,None,292,272
15121,None,292,271
15125,None,292,272
15129,None,292,272
15132,None,292,272
15136,None,292,272
15139,None,292,272
15143,None,292,272
15146,None,292,272
15150,None,292,272
15154,None,292,272
15157,None,292,272
15161,None,292,272
15164,None,292,272
15168,None,292,272
15171,None,292,272
15175,None,292,272
15179,None,292,272
15182,None,292,273
15186,None,292,273
15189,None,292,272
15193,None,292,273
15196,None,292,274
15200,None,292,273
15204,None,292,270
15207,None,292,274
15211,None,292,274
15214,None,292,274
15218,None,292,274
15221,None,292,274
15225,None,292,274
15229,None,292,274
15232,None,292,274
15236,None,292,274
15239,None,292,274
15243,None,292,274
15246,None,293,273
15250,None,292,274
15254,None,292,274
15257,None,292,274
15261,None,292,274
15264,None,292,274
15268,None,292,273
15271,None,292,274
15275,None,292,273
15279,None,292,274
15282,None,292,273
15286,None,292,273
15289,None,292,273
15293,None,292,274
15296,None,292,273
15300,None,292,273
15304,None,292,274
15307,None,292,273
15311,None,292,274
15314,None,292,274
15318,None,292,273
15321,None,292,273
15325,None,292,273
15329,None,292,274
15332,None,293,274
15336,None,293,275
15339,None,293,275
15343,None,293,274
15346,None,293,274
15350,None,293,274
15354,None,293,274
15357,None,294,274
15361,None,294,274
15364,None,295,274
15368,None,295,274
15371,None,295,274
15375,None,295,274
15379,None,295,274
15382,None,295,274
15386,None,295,274
15389,None,295,274
15393,None,295,274
15396,None,295,274
15400,None,295,274
15404,None,295,274
15407,None,295,274
15411,None,295,274
15414,None,295,274
15418,None,295,274
15421,None,295,274
15425,None,295,274
15429,None,295,274
15432,None,295,274
15436,None,295,274
15439,None,295,274
15443,None,295,273
15446,None,295,272
15450,None,295,274
15454,None,295,274
15457,None,295,273
15461,None,295,274
15464,None,295,273
15468,None,295,273
15471,None,295,272
15475,None,295,273
15479,None,295,273
15482,None,295,273
15486,None,295,272
15489,None,295,273
15493,None,295,273
15496,None,295,273
15500,None,295,273
15504,None,295,273
15507,None,295,273
15511,None,296,273
15514,None,295,274
15518,None,296,273
15521,None,296,274
15525,None,296,274
15529,None,296,274
15532,None,296,274
15536,None,297,275
15539,None,296,275
15543,None,297,275
15546,None,298,274
15550,None,298,274
15554,None,297,274
15557,None,298,275
15561,None,298,274
15564,None,297,275
15568,None,297,275
15571,None,298,274
15575,None,298,275
15579,None,298,274
15582,None,299,275
15586,None,299,275
15589,None,299,275
15593,None,299,275
15596,None,299,276
15600,None,298,274
15604,None,298,275
15607,None,298,276
15611,None,298,276
15614,None,299,276
15618,None,298,276
15621,None,298,275
15625,None,298,276
15629,None,298,276
15632,None,298,274
15636,None,298,276
15639,None,298,276
15643,None,298,276
15646,None,297,275
15650,None,297,276
15654,None,297,276
15657,None,297,276
15661,None,297,275
15664,None,297,275
15668,None,297,276
15671,None,297,275
15675,None,297,276
15679,None,296,274
15682,None,296,275
15686,None,296,275
15689,None,296,274
15693,None,296,275
15696,None,296,275
15700,None,296,274
15704,None,296,274
15707,None,296,275
15711,None,296,274
15714,None,296,274
15718,None,296,274
15721,None,296,274
15725,None,296,275
15729,None,296,274
15732,None,296,274
15736,None,296,274
15739,None,296,274
15743,None,296,274
15746,None,296,274
15750,None,297,274
15754,None,297,273
15757,None,297,274
15761,None,297,275
15764,None,297,276
15768,None,297,275
15771,None,298,275
15775,None,298,274
15779,None,298,275
15782,None,298,276
15786,None,298,276
15789,None,298,276
15793,None,298,274
15796,None,298,276
15800,None,298,277
15804,None,298,277
15807,None,298,277
15811,None,298,277
15814,None,298,276
15818,None,299,277
15821,None,298,276
15825,None,298,276
15829,None,299,277
15832,None,298,276
15836,None,298,276
15839,None,298,276
15843,None,298,276
15846,None,299,277
15850,None,298,277
15854,None,298,276
15857,None,298,277
15861,None,298,276
15864,None,298,276
15868,None,298,276
15871,None,298,276
15875,None,298,276
15879,None,298,276
15882,None,298,276
15886,None,298,276
15889,None,298,276
15893,None,298,275
15896,None,298,276
15900,None,298,275
15904,None,298,275
15907,None,298,276
15911,None,298,276
15914,None,298,275
15918,None,298,274
15921,None,298,275
15925,None,298,275
15929,None,298,274
15932,None,298,276
15936,None,298,275
15939,None,298,274
15943,None,298,275
15946,None,298,276
15950,None,298,276
15954,None,298,274
15957,None,298,276
15961,None,298,277
15964,None,298,274
15968,None,298,276
15971,None,298,275
15975,None,298,276
15979,None,298,276
15982,None,298,276
15986,None,298,276
15989,None,298,277
15993,None,298,277
15996,None,298,277
16000,None,299,276
16004,None,299,276
16007,None,299,277
16011,None,299,276
16014,None,299,276
16018,None,299,276
16021,None,299,278
16025,None,299,276
16029,None,299,276
16032,None,299,276
16036,None,299,278
16039,None,299,278
16043,None,299,277
16046,None,299,278
16050,None,299,276
16054,None,298,278
16057,None,299,278
16061,None,300,278
16064,None,299,277
16068,None,299,278
16071,None,299,278
16075,None,299,277
16079,None,301,277
16082,None,300,277
16086,None,300,277
16089,None,298,277
16093,None,298,277
16096,None,298,277
16100,None,298,278
16104,None,298,277
16107,None,298,277
16111,None,298,277
16114,None,298,277
16118,None,298,277
16121,None,298,277
16125,None,298,277
16129,None,298,277
16132,None,298,277
16136,None,298,277
16139,None,298,277
16143,None,298,278
16146,None,298,277
16150,None,298,277
16154,None,298,277
16157,None,298,277
16161,None,298,277
16164,None,298,277
16168,None,298,277
16171,None,298,277
16175,None,298,277
16179,None,298,277
16182,None,298,277
16186,None,298,277
16189,None,298,277
16193,None,298,277
16196,None,300,277
16200,None,298,276
16204,None,300,277
16207,None,300,277
16211,None,300,277
16214,None,300,277
16218,None,298,278
16221,None,298,277
16225,None,298,276
16229,None,300,276
16232,None,300,276
16236,None,300,276
16239,None,298,277
16243,None,300,276
16246,None,298,277
16250,None,300,277
16254,None,300,277
16257,None,300,277
16261,None,300,277
16264,None,298,277
16268,None,298,277
16271,None,300,277
16275,None,299,277
16279,None,298,277
16282,None,298,277
16286,None,298,277
16289,None,298,277
16293,None,298,277
16296,None,298,277
16300,None,298,277
16304,None,298,278
16307,None,298,278
16311,None,298,278
16314,None,298,278
16318,None,298,278
16321,None,298,278
16325,None,298,278
16329,None,298,278
16332,None,299,278
16336,None,299,278
16339,None,298,278
16343,None,298,278
16346,None,298,278
16350,None,298,278
16354,None,298,278
16357,None,298,278
16361,None,298,278
16364,None,298,278
16368,None,298,278
16371,None,298,278
16375,None,298,278
16379,None,298,277
16382,None,298,278
16386,None,298,278
16389,None,298,278
16393,None,298,277
16396,None,298,277
16400,None,298,278
16404,None,298,278
16407,None,298,277
16411,None,298,278
16414,None,298,277
16418,None,298,277
16421,None,298,277
16425,None,298,277
16429,None,298,277
16432,None,298,277
16436,None,298,277
16439,None,297,276
16443,None,297,276
16446,None,297,276
16450,None,297,276
16454,None,297,276
16457,None,297,276
16461,None,297,277
16464,None,297,275
16468,None,297,275
16471,None,297,275
16475,None,297,276
16479,None,297,275
16482,None,296,276
16486,None,296,275
16489,None,296,275
16493,None,296,275
16496,None,296,275
16500,None,296,275
16504,None,297,275
16507,None,297,275
16511,None,297,277
16514,None,297,276
16518,None,297,275
16521,None,297,276
16525,None,297,275
16529,None,298,277
16532,None,297,276
16536,None,298,277
16539,None,297,276
16543,None,297,277
16546,None,297,276
16550,None,297,276
16554,None,297,276
16557,None,297,276
16561,None,297,276
16564,None,297,276
16568,None,296,276
16571,None,296,275
16575,None,297,276
16579,None,297,276
16582,None,297,276
16586,None,296,276
16589,None,297,276
16593,None,297,277
16596,None,297,276
16600,None,297,276
16604,None,296,275
16607,None,296,276
16611,None,296,276
16614,None,296,275
16618,None,296,275
16621,None,296,276
16625,None,296,276
16629,None,296,275
16632,None,296,275
16636,None,296,275
16639,None,296,275
16643,None,296,276
16646,None,296,274
16650,None,296,275
16654,None,296,275
16657,None,296,276
16661,None,296,275
16664,None,296,275
16668,None,296,275
16671,None,296,276
16675,None,297,276
16679,None,296,276
16682,None,297,275
16686,None,297,276
16689,None,297,275
16693,None,296,275
16696,None,297,275
