Time (mSec),Stimulus (Code),Right (OD),Left (OS)
5636,None,346,322
5639,None,346,322
5643,None,342,322
5646,None,345,322
5650,None,345,322
5654,None,345,322
5657,None,346,322
5661,None,342,322
5664,None,345,322
5668,None,345,322
5671,None,345,322
5675,None,345,322
5679,None,342,322
5682,None,345,322
5686,None,345,322
5689,None,345,322
5693,None,345,322
5696,None,345,322
5700,None,345,322
5704,None,345,322
5707,None,346,322
5711,None,345,322
5714,None,345,322
5718,None,345,322
5721,None,345,323
5725,None,346,322
5729,None,342,323
5732,None,346,322
5736,None,346,322
5739,None,346,323
5743,None,346,323
5746,None,346,323
5750,None,342,323
5754,None,345,322
5757,None,346,322
5761,None,346,322
5764,None,346,323
5768,None,346,323
5771,None,346,323
5775,None,346,323
5779,None,346,323
5782,None,346,323
5786,None,346,323
5789,None,347,323
5793,None,347,323
5796,None,347,323
5800,None,347,323
5804,None,347,323
5807,None,347,323
5811,None,347,323
5814,None,347,323
5818,None,347,323
5821,None,347,323
5825,None,347,323
5829,None,347,324
5832,None,346,323
5836,None,345,323
5839,None,344,323
5843,None,347,323
5846,None,347,323
5850,None,347,324
5854,None,346,324
5857,None,346,323
5861,None,347,324
5864,None,345,324
5868,None,344,324
5871,None,347,324
5875,None,344,324
5879,None,347,324
5882,None,347,324
5886,None,347,323
5889,None,347,324
5893,None,345,324
5896,None,347,324
5900,None,347,324
5904,None,346,324
5907,None,345,324
5911,None,346,324
5914,None,346,324
5918,None,346,324
5921,None,345,324
5925,None,346,324
5929,None,345,324
5932,None,346,324
5936,None,345,324
5939,None,346,324
5943,None,346,324
5946,None,346,324
5950,None,346,324
5954,None,345,324
5957,None,346,324
5961,None,341,324
5964,None,346,324
5968,None,346,324
5971,None,346,325
5975,None,346,324
5979,None,345,324
5982,None,347,324
5986,None,347,324
5989,None,347,324
5993,None,347,324
5996,None,345,324
6000,None,345,325
6004,None,347,324
6007,None,347,325
6011,None,347,324
6014,None,347,325
6018,None,347,325
6021,None,347,325
6025,None,347,325
6029,None,340,325
6032,None,347,325
6036,None,347,325
6039,None,347,325
6043,None,344,324
6046,None,345,324
6050,None,340,325
6054,None,345,324
6057,None,347,325
6061,None,345,325
6064,None,348,325
6068,None,348,325
6071,None,348,324
6075,None,345,325
6079,None,345,324
6082,None,348,324
6086,None,341,324
6089,None,345,325
6093,None,345,325
6096,None,345,325
6100,None,348,325
6104,None,348,324
6107,None,348,325
6111,None,348,325
6114,None,348,325
6118,None,346,325
6121,None,345,324
6125,None,348,325
6129,None,346,326
6132,None,348,325
6136,None,348,326
6139,None,346,326
6143,None,348,326
6146,None,347,326
6150,None,347,326
6154,None,348,326
6157,None,347,326
6161,None,347,327
6164,None,347,326
6168,None,347,327
6171,None,347,327
6175,None,347,326
6179,None,347,327
6182,None,348,327
6186,None,347,327
6189,None,347,327
6193,None,348,327
6196,None,349,328
6200,None,342,327
6204,None,346,327
6207,None,347,328
6211,None,348,328
6214,None,347,328
6218,None,348,328
6221,None,347,328
6225,None,349,328
6229,None,347,327
6232,None,347,327
6236,None,347,328
6239,None,347,328
6243,None,347,328
6246,None,347,328
6250,None,349,327
6254,None,347,328
6257,None,349,328
6261,None,349,328
6264,None,348,328
6268,None,348,328
6271,None,348,328
6275,None,347,328
6279,None,349,328
6282,None,348,328
6286,None,348,328
6289,None,350,328
6293,None,348,328
6296,None,348,328
6300,None,350,328
6304,None,349,327
6307,None,350,328
6311,None,348,327
6314,None,349,328
6318,None,348,328
6321,None,348,327
6325,None,350,328
6329,None,350,327
6332,None,347,327
6336,None,348,327
6339,None,350,327
6343,None,350,327
6346,None,347,327
6350,None,347,327
6354,None,350,327
6357,None,350,327
6361,None,350,327
6364,None,348,326
6368,None,348,327
6371,None,347,326
6375,None,349,326
6379,None,350,326
6382,None,347,326
6386,None,349,326
6389,None,350,326
6393,None,347,326
6396,None,347,326
6400,None,350,325
6404,None,350,326
6407,None,350,325
6411,None,347,325
6414,None,347,325
6418,None,347,326
6421,None,350,326
6425,None,347,325
6429,None,349,326
6432,None,349,325
6436,None,349,325
6439,None,349,325
6443,None,348,326
6446,None,349,325
6450,None,349,325
6454,None,349,325
6457,None,347,326
6461,None,349,325
6464,None,347,325
6468,None,348,325
6471,None,348,325
6475,None,349,326
6479,None,349,326
6482,None,350,326
6486,None,349,326
6489,None,347,326
6493,None,350,325
6496,None,347,325
6500,None,349,326
6504,None,350,326
6507,None,349,326
6511,None,348,326
6514,None,349,325
6518,None,349,326
6521,None,349,326
6525,None,350,326
6529,None,350,325
6532,None,349,326
6536,None,349,326
6539,None,347,325
6543,None,348,325
6546,None,348,325
6550,None,348,326
6554,None,350,326
6557,None,349,326
6561,None,350,326
6564,None,347,326
6568,None,347,326
6571,None,350,326
6575,None,350,326
6579,None,348,326
6582,None,350,326
6586,None,350,327
6589,None,350,327
6593,None,350,327
6596,None,350,327
6600,None,348,326
6604,None,348,327
6607,None,350,327
6611,None,348,327
6614,None,349,327
6618,None,349,327
6621,None,348,327
6625,None,348,327
6629,None,348,327
6632,None,348,327
6636,None,348,327
6639,None,349,327
6643,None,347,327
6646,None,343,326
6650,None,348,326
6654,None,348,327
6657,None,348,326
6661,None,348,326
6664,None,347,326
6668,None,347,326
6671,None,348,326
6675,None,347,326
6679,None,347,326
6682,None,348,326
6686,None,346,325
6689,None,342,325
6693,None,348,325
6696,None,347,324
6700,None,347,324
6704,None,348,325
6707,None,346,324
6711,None,347,324
6714,None,341,324
6718,None,348,324
6721,None,347,324
6725,None,347,324
6729,None,347,325
6732,None,347,324
6736,None,342,325
6739,None,347,324
6743,None,347,324
6746,None,347,325
6750,None,347,324
6754,None,347,324
6757,None,348,324
6761,None,348,324
6764,None,348,321
6768,None,346,324
6771,None,348,324
6775,None,348,323
6779,None,348,321
6782,None,348,324
6786,None,347,327
6789,None,347,327
6793,None,347,327
6796,None,349,328
6800,None,347,327
6804,None,349,328
6807,None,347,328
6811,None,347,328
6814,None,350,328
6818,None,349,328
6821,None,350,328
6825,None,348,328
6829,None,350,328
6832,None,348,328
6836,None,350,328
6839,None,351,328
6843,None,348,328
6846,None,351,328
6850,None,350,328
6854,None,348,328
6857,None,348,328
6861,None,351,328
6864,None,351,328
6868,None,348,328
6871,None,348,328
6875,None,351,328
6879,None,351,328
6882,None,350,328
6886,None,348,328
6889,None,350,328
6893,None,348,328
6896,None,348,328
6900,None,348,328
6904,None,348,328
6907,None,348,328
6911,None,350,328
6914,None,350,328
6918,None,348,328
6921,None,350,328
6925,None,348,328
6929,None,349,328
6932,None,347,328
6936,None,347,328
6939,None,349,328
6943,None,347,328
6946,None,347,327
6950,None,348,328
6954,None,348,328
6957,None,348,328
6961,None,349,327
6964,None,346,327
6968,None,348,327
6971,None,348,327
6975,None,346,327
6979,None,347,327
6982,None,348,327
6986,None,348,327
6989,None,348,326
6993,None,348,327
6996,None,346,327
7000,None,345,326
7004,None,346,326
7007,None,346,327
7011,None,347,326
7014,None,346,327
7018,None,348,327
7021,None,348,326
7025,None,348,327
7029,None,346,327
7032,None,348,327
7036,None,348,327
7039,None,346,327
7043,None,345,326
7046,None,346,327
7050,None,348,327
7054,None,348,327
7057,None,348,327
7061,None,345,327
7064,None,346,327
7068,None,346,326
7071,None,346,327
7075,None,347,327
7079,None,348,326
7082,None,348,326
7086,None,347,327
7089,None,348,326
7093,None,348,326
7096,None,348,326
7100,None,347,326
7104,None,348,327
7107,None,348,322
7111,None,348,327
7114,None,346,327
7118,None,347,327
7121,None,348,327
7125,None,346,326
7129,None,346,326
7132,None,346,327
7136,None,348,326
7139,None,346,327
7143,None,346,327
7146,None,346,327
7150,None,348,326
7154,None,347,326
7157,None,346,326
7161,None,348,327
7164,None,346,327
7168,None,346,327
7171,None,348,327
7175,None,346,327
7179,None,346,326
7182,None,348,326
7186,None,348,326
7189,None,346,326
7193,None,346,327
7196,None,347,327
7200,None,342,327
7204,None,348,327
7207,None,347,327
7211,None,346,327
7214,None,347,327
7218,None,348,327
7221,None,347,327
7225,None,348,328
7229,None,348,327
7232,None,348,327
7236,None,347,327
7239,None,347,327
7243,None,348,328
7246,None,349,327
7250,None,347,328
7254,None,349,328
7257,None,347,328
7261,None,348,328
7264,None,347,328
7268,None,348,328
7271,None,349,328
7275,None,348,322
7279,None,348,328
7282,None,347,328
7286,None,347,328
7289,None,350,328
7293,None,348,328
7296,None,350,328
7300,None,349,329
7304,None,349,328
7307,None,350,328
7311,None,348,328
7314,None,349,328
7318,None,350,328
7321,None,348,329
7325,None,348,328
7329,None,348,329
7332,None,348,329
7336,None,348,329
7339,None,348,329
7343,None,351,329
7346,None,351,329
7350,None,351,328
7354,None,348,329
7357,None,351,328
7361,None,349,328
7364,None,348,328
7368,None,348,328
7371,None,348,328
7375,None,348,328
7379,None,349,328
7382,None,348,328
7386,None,349,328
7389,None,349,328
7393,None,349,328
7396,None,349,328
7400,None,349,328
7404,None,349,328
7407,None,349,328
7411,TA-OD,351,328
7414,None,350,328
7418,MC-OD,349,328
7421,None,351,328
7425,None,351,328
7429,None,351,328
7432,None,350,328
7436,None,350,328
7439,None,350,328
7443,None,350,328
7446,None,349,325
7450,None,350,328
7454,None,351,328
7457,None,350,328
7461,None,350,328
7464,None,350,328
7468,None,350,328
7471,None,351,328
7475,None,346,328
7479,None,351,328
7482,None,350,328
7486,None,351,328
7489,None,351,328
7493,None,351,328
7496,None,351,328
7500,None,351,332
7504,None,351,332
7507,None,351,332
7511,None,351,332
7514,None,352,332
7518,None,352,332
7521,None,348,332
7525,None,352,332
7529,None,352,332
7532,None,348,332
7536,None,352,332
7539,None,351,332
7543,None,352,332
7546,None,352,332
7550,None,352,332
7554,None,352,332
7557,None,352,332
7561,None,352,332
7564,None,352,332
7568,None,351,332
7571,None,347,332
7575,None,351,332
7579,None,351,332
7582,None,351,332
7586,None,351,332
7589,None,351,331
7593,None,351,331
7596,None,352,331
7600,None,351,331
7604,None,352,332
7607,None,351,332
7611,None,351,331
7614,None,351,331
7618,None,351,331
7621,None,347,332
7625,None,347,332
7629,None,351,332
7632,None,351,332
7636,None,351,332
7639,None,351,332
7643,None,351,331
7646,None,351,332
7650,None,351,332
7654,None,351,332
7657,None,352,332
7661,None,351,331
7664,None,351,332
7668,None,351,332
7671,None,348,332
7675,None,348,332
7679,None,351,332
7682,None,348,332
7686,None,351,332
7689,None,351,332
7693,None,351,332
7696,None,351,332
7700,None,352,332
7704,None,351,332
7707,None,348,332
7711,None,351,332
7714,None,351,332
7718,None,351,332
7721,None,351,332
7725,None,351,332
7729,None,348,332
7732,None,348,332
7736,None,351,332
7739,None,346,332
7743,None,351,332
7746,None,351,332
7750,None,351,332
7754,None,351,332
7757,None,351,332
7761,None,348,332
7764,None,351,332
7768,None,351,332
7771,None,352,332
7775,None,351,332
7779,None,347,332
7782,None,348,332
7786,None,351,332
7789,None,351,332
7793,None,351,332
7796,None,348,332
7800,None,351,332
7804,None,348,332
7807,None,347,332
7811,None,352,332
7814,None,352,332
7818,None,348,332
7821,None,352,332
7825,None,351,332
7829,None,351,332
7832,None,348,332
7836,None,351,332
7839,None,351,332
7843,None,351,332
7846,None,347,331
7850,None,351,332
7854,None,351,332
7857,None,351,332
7861,None,351,332
7864,None,351,332
7868,None,351,332
7871,None,351,332
7875,None,351,332
7879,None,348,332
7882,None,351,332
7886,None,351,332
7889,None,351,332
7893,None,351,332
7896,None,351,332
7900,None,351,332
7904,None,351,332
7907,None,348,332
7911,None,351,332
7914,None,351,332
7918,None,351,332
7921,None,348,332
7925,None,352,332
7929,None,352,332
7932,None,351,332
7936,None,351,332
7939,None,352,333
7943,None,351,332
7946,None,352,332
7950,None,352,332
7954,None,351,332
7957,None,348,332
7961,None,351,332
7964,None,348,332
7968,None,351,332
7971,None,351,332
7975,None,351,332
7979,None,351,332
7982,None,348,332
7986,None,351,332
7989,None,347,332
7993,None,347,332
7996,None,347,332
8000,None,348,332
8004,None,351,332
8007,None,351,332
8011,None,348,332
8014,None,351,332
8018,None,351,332
8021,None,352,332
8025,None,348,332
8029,None,352,332
8032,None,352,332
8036,None,351,332
8039,None,352,332
8043,None,352,332
8046,None,348,332
8050,None,352,332
8054,None,352,332
8057,None,352,332
8061,None,348,332
8064,None,352,332
8068,None,352,331
8071,None,352,332
8075,None,352,332
8079,None,352,332
8082,None,348,332
8086,None,352,332
8089,None,352,332
8093,None,348,332
8096,None,351,332
8100,None,351,332
8104,None,348,331
8107,None,351,332
8111,None,351,331
8114,None,352,330
8118,None,348,331
8121,None,351,331
8125,None,352,331
8129,None,348,331
8132,None,352,332
8136,None,348,330
8139,None,352,330
8143,None,348,330
8146,None,352,330
8150,None,352,330
8154,None,352,330
8157,None,352,331
8161,None,352,331
8164,None,352,332
8168,None,352,331
8171,None,348,330
8175,None,348,330
8179,None,352,330
8182,None,348,331
8186,None,349,330
8189,None,352,328
8193,None,348,331
8196,None,349,330
8200,None,352,332
8204,None,352,330
8207,None,348,330
8211,None,352,328
8214,None,352,330
8218,None,353,331
8221,None,353,330
8225,None,349,331
8229,None,349,330
8232,None,350,330
8236,None,353,330
8239,None,349,330
8243,None,349,331
8246,None,353,330
8250,None,353,331
8254,None,349,331
8257,None,349,330
8261,None,353,330
8264,None,353,331
8268,None,353,330
8271,None,353,330
8275,None,353,330
8279,None,349,330
8282,None,349,330
8286,None,350,331
8289,None,348,330
8293,None,353,330
8296,None,353,330
8300,None,353,330
8304,None,350,330
8307,None,350,330
8311,None,350,330
8314,None,350,330
8318,None,353,330
8321,None,352,330
8325,None,350,329
8329,None,350,330
8332,None,353,330
8336,None,353,329
8339,None,353,329
8343,None,353,329
8346,None,349,329
8350,None,353,329
8354,None,353,329
8357,None,353,329
8361,None,349,329
8364,None,353,329
8368,None,353,329
8371,None,353,329
8375,None,353,329
8379,None,349,329
8382,None,353,329
8386,None,353,328
8389,None,353,329
8393,None,349,328
8396,None,353,328
8400,None,353,328
8404,None,350,328
8407,None,353,328
8411,None,350,329
8414,None,349,329
8418,None,349,329
8421,None,350,328
8425,None,352,329
8429,None,352,329
8432,None,348,329
8436,None,352,329
8439,None,349,329
8443,None,350,329
8446,None,352,329
8450,None,353,329
8454,None,349,329
8457,None,348,329
8461,None,352,328
8464,None,352,329
8468,None,349,329
8471,None,348,329
8475,None,348,328
8479,None,352,329
8482,None,353,329
8486,None,348,328
8489,None,349,328
8493,None,352,328
8496,None,352,329
8500,None,353,329
8504,None,353,328
8507,None,349,328
8511,None,348,328
8514,None,352,328
8518,None,352,328
8521,None,349,328
8525,None,349,329
8529,None,352,328
8532,None,353,328
8536,None,349,328
8539,None,353,328
8543,None,348,328
8546,None,353,328
8550,None,353,328
8554,None,349,328
8557,None,353,328
8561,None,349,328
8564,None,348,329
8568,None,349,328
8571,None,352,332
8575,None,348,332
8579,None,348,332
8582,None,350,328
8586,None,352,333
8589,None,352,333
8593,None,348,333
8596,None,352,331
8600,None,352,332
8604,None,348,333
8607,None,352,332
8611,None,348,332
8614,None,352,331
8618,None,349,333
8621,None,352,332
8625,None,349,332
8629,None,348,333
8632,None,352,332
8636,None,352,332
8639,None,352,332
8643,None,352,332
8646,None,349,332
8650,None,352,333
8654,None,349,332
8657,None,349,332
8661,None,350,332
8664,None,352,332
8668,None,349,332
8671,None,349,333
8675,None,352,332
8679,None,352,333
8682,None,349,333
8686,None,353,333
8689,None,353,332
8693,None,349,333
8696,None,353,333
8700,None,348,333
8704,None,353,333
8707,None,352,333
8711,None,350,332
8714,None,351,333
8718,None,353,333
8721,None,350,333
8725,None,349,333
8729,None,353,332
8732,None,348,332
8736,None,350,332
8739,None,354,333
8743,None,353,333
8746,None,353,333
8750,None,349,332
8754,None,348,333
8757,None,349,333
8761,None,354,333
8764,None,353,333
8768,None,349,333
8771,None,353,333
8775,None,353,333
8779,None,353,334
8782,None,350,333
8786,None,349,333
8789,None,349,334
8793,None,349,334
8796,None,350,334
8800,None,350,334
8804,None,350,333
8807,None,354,333
8811,None,351,333
8814,None,354,334
8818,None,350,333
8821,None,354,334
8825,None,354,334
8829,None,352,333
8832,None,351,333
8836,None,350,333
8839,None,350,334
8843,None,354,334
8846,None,354,334
8850,None,351,333
8854,None,350,334
8857,None,350,334
8861,None,352,334
8864,None,350,334
8868,None,354,334
8871,None,350,334
8875,None,354,334
8879,None,354,333
8882,None,352,334
8886,None,351,334
8889,None,350,334
8893,None,351,334
8896,None,351,334
8900,None,350,334
8904,None,351,334
8907,None,351,333
8911,None,350,333
8914,None,351,334
8918,None,351,333
8921,None,351,333
8925,None,351,333
8929,None,351,333
8932,None,351,333
8936,None,351,333
8939,None,349,333
8943,None,350,333
8946,None,351,334
8950,None,351,333
8954,None,355,333
8957,None,355,333
8961,None,351,333
8964,None,352,333
8968,None,355,333
8971,None,351,333
8975,None,351,333
8979,None,350,332
8982,None,352,333
8986,None,350,332
8989,None,351,332
8993,None,351,332
8996,None,355,332
9000,None,352,332
9004,None,351,333
9007,None,352,332
9011,None,352,332
9014,None,351,332
9018,None,352,332
9021,None,352,332
9025,None,351,332
9029,None,352,332
9032,None,355,332
9036,None,356,332
9039,None,352,332
9043,None,356,332
9046,None,352,332
9050,None,352,332
9054,None,351,332
9057,None,353,332
9061,None,352,332
9064,None,352,332
9068,None,356,333
9071,None,356,333
9075,None,352,332
9079,None,351,333
9082,None,352,333
9086,None,356,333
9089,None,352,333
9093,None,352,333
9096,None,352,333
9100,None,352,333
9104,None,352,333
9107,None,352,333
9111,None,352,333
9114,None,352,333
9118,None,352,333
9121,None,352,334
9125,None,352,333
9129,None,352,334
9132,None,352,334
9136,None,352,334
9139,None,356,334
9143,None,352,334
9146,None,356,333
9150,None,352,334
9154,None,356,333
9157,None,352,334
9161,None,356,334
9164,None,351,334
9168,None,352,334
9171,None,355,334
9175,None,356,334
9179,None,352,334
9182,None,352,333
9186,None,352,333
9189,None,352,334
9193,None,352,333
9196,None,356,333
9200,None,351,333
9204,None,356,334
9207,None,353,333
9211,None,356,333
9214,None,356,333
9218,None,351,334
9221,None,351,333
9225,None,352,333
9229,None,352,334
9232,None,356,334
9236,None,356,333
9239,None,352,333
9243,None,356,334
9246,None,352,334
9250,None,356,333
9254,None,351,333
9257,None,351,333
9261,None,356,334
9264,None,353,334
9268,None,352,333
9271,None,353,334
9275,None,352,334
9279,None,356,333
9282,None,352,333
9286,None,356,332
9289,None,352,332
9293,None,356,332
9296,None,352,332
9300,None,355,332
9304,None,354,331
9307,None,352,331
9311,None,352,331
9314,None,352,331
9318,None,352,331
9321,None,355,331
9325,None,352,330
9329,None,351,330
9332,None,352,331
9336,None,351,331
9339,None,352,330
9343,None,352,330
9346,None,354,330
9350,None,355,330
9354,None,353,330
9357,None,352,330
9361,None,352,330
9364,None,352,330
9368,None,352,330
9371,None,352,330
9375,None,352,330
9379,None,352,330
9382,None,355,330
9386,None,352,330
9389,None,355,330
9393,None,353,330
9396,None,353,330
9400,None,354,330
9404,None,355,329
9407,None,351,330
9411,None,351,330
9414,None,351,329
9418,None,351,329
9421,None,351,329
9425,None,351,329
9429,None,351,330
9432,None,351,329
9436,None,353,329
9439,None,351,329
9443,None,351,329
9446,None,352,329
9450,None,352,328
9454,None,351,328
9457,None,351,329
9461,None,352,328
9464,None,352,328
9468,None,352,328
9471,None,351,328
9475,None,352,329
9479,None,352,328
9482,None,352,328
9486,None,351,328
9489,None,352,328
9493,None,351,328
9496,None,351,328
9500,None,351,328
9504,None,351,328
9507,None,351,328
9511,None,351,328
9514,None,352,328
9518,None,352,328
9521,None,352,328
9525,None,352,328
9529,None,352,328
9532,None,352,328
9536,None,352,328
9539,None,350,328
9543,None,350,328
9546,None,353,328
9550,None,352,328
9554,None,351,329
9557,None,350,328
9561,None,352,329
9564,None,350,329
9568,None,352,329
9571,None,351,329
9575,None,351,329
9579,None,351,329
9582,None,351,330
9586,None,351,330
9589,None,351,329
9593,None,354,330
9596,None,351,330
9600,None,351,330
9604,None,351,330
9607,None,354,330
9611,None,351,331
9614,None,351,331
9618,None,351,331
9621,None,351,331
9625,None,351,331
9629,None,351,331
9632,None,351,331
9636,None,351,332
9639,None,351,332
9643,None,351,331
9646,None,351,331
9650,None,355,332
9654,None,351,332
9657,None,351,331
9661,None,351,332
9664,None,351,331
9668,None,351,332
9671,None,351,332
9675,None,351,332
9679,None,351,332
9682,None,351,332
9686,None,351,332
9689,None,351,332
9693,None,351,332
9696,None,351,332
9700,None,351,332
9704,None,351,332
9707,None,350,332
9711,None,351,332
9714,None,351,332
9718,None,351,332
9721,None,351,332
9725,None,351,332
9729,None,351,332
9732,None,351,332
9736,None,351,332
9739,None,352,332
9743,None,351,332
9746,None,351,332
9750,None,352,331
9754,None,351,332
9757,None,351,331
9761,None,351,331
9764,None,355,331
9768,None,351,331
9771,None,351,331
9775,None,355,331
9779,None,351,331
9782,None,353,331
9786,None,352,330
9789,None,351,331
9793,None,351,331
9796,None,352,330
9800,None,351,330
9804,None,352,330
9807,None,353,330
9811,None,353,330
9814,None,351,330
9818,None,351,330
9821,None,351,329
9825,None,351,329
9829,None,351,329
9832,None,351,329
9836,None,351,329
9839,None,351,328
9843,None,351,328
9846,None,351,329
9850,None,351,328
9854,None,351,328
9857,None,351,328
9861,None,351,328
9864,None,352,328
9868,None,351,328
9871,None,352,328
9875,None,352,328
9879,None,352,328
9882,None,352,328
9886,None,352,328
9889,None,352,328
9893,None,353,328
9896,None,352,328
9900,None,352,328
9904,None,351,328
9907,None,353,328
9911,None,351,328
9914,None,352,327
9918,None,351,327
9921,None,352,327
9925,None,352,327
9929,None,349,328
9932,None,349,327
9936,None,351,327
9939,None,348,327
9943,None,348,327
9946,None,352,327
9950,None,349,327
9954,None,349,326
9957,None,348,327
9961,None,348,327
9964,None,351,327
9968,None,348,327
9971,None,347,327
9975,None,351,326
9979,None,348,326
9982,None,350,326
9986,None,350,326
9989,None,348,325
9993,None,347,325
9996,None,349,325
10000,None,349,328
10004,None,349,328
10007,None,349,328
10011,None,345,328
10014,None,348,328
10018,None,345,327
10021,None,348,328
10025,None,348,328
10029,None,345,327
10032,None,348,327
10036,None,346,327
10039,None,349,327
10043,None,345,327
10046,None,349,327
10050,None,345,327
10054,None,346,328
10057,None,349,327
10061,None,347,327
10064,None,349,328
10068,None,346,328
10071,None,350,328
10075,None,346,327
10079,None,347,328
10082,None,350,327
10086,None,347,328
10089,None,347,328
10093,None,347,328
10096,None,347,328
10100,None,350,328
10104,None,347,328
10107,None,347,328
10111,None,350,327
10114,None,351,328
10118,None,348,328
10121,None,347,328
10125,None,351,328
10129,None,351,328
10132,None,351,329
10136,None,348,328
10139,None,351,329
10143,None,349,328
10146,None,348,329
10150,None,351,329
10154,None,348,328
10157,None,347,329
10161,None,348,329
10164,None,348,329
10168,None,348,328
10171,None,348,329
10175,None,348,329
10179,None,348,328
10182,None,351,329
10186,None,347,329
10189,None,347,329
10193,None,348,329
10196,None,348,329
10200,None,347,329
10204,None,351,329
10207,None,351,329
10211,None,348,329
10214,None,348,329
10218,None,352,329
10221,None,349,329
10225,None,348,329
10229,None,348,329
10232,None,352,329
10236,None,348,329
10239,None,352,329
10243,None,352,329
10246,None,352,329
10250,None,348,329
10254,None,348,329
10257,None,349,329
10261,None,349,329
10264,None,348,329
10268,None,349,329
10271,None,352,328
10275,None,348,328
10279,None,348,329
10282,None,348,329
10286,None,349,328
10289,None,352,329
10293,None,348,329
10296,None,352,329
10300,None,349,329
10304,None,349,329
10307,None,348,328
10311,None,352,329
10314,None,352,328
10318,None,352,329
10321,None,349,329
10325,None,348,329
10329,None,352,329
10332,None,348,329
10336,None,348,329
10339,None,348,329
10343,None,348,329
10346,None,348,329
10350,None,348,329
10354,None,347,329
10357,None,347,329
10361,None,352,329
10364,None,351,329
10368,None,352,330
10371,None,348,329
10375,None,348,330
10379,None,352,329
10382,None,348,330
10386,None,352,330
10389,None,348,330
10393,None,352,330
10396,None,348,330
10400,None,348,330
10404,None,348,330
10407,None,348,330
10411,None,348,330
10414,None,348,330
10418,None,348,330
10421,None,352,332
10425,None,348,331
10429,None,348,331
10432,None,352,330
10436,None,348,331
10439,None,348,331
10443,None,348,331
10446,None,348,331
10450,None,348,331
10454,None,348,332
10457,None,352,332
10461,None,352,331
10464,None,349,331
10468,None,353,332
10471,None,352,332
10475,None,348,331
10479,None,349,332
10482,None,349,332
10486,None,353,332
10489,None,349,332
10493,None,349,332
10496,None,349,332
10500,None,353,332
10504,None,351,332
10507,None,351,332
10511,None,349,332
10514,None,349,332
10518,None,349,332
10521,None,349,332
10525,TA-OD,349,332
10529,None,353,332
10532,MC-OD,349,331
10536,None,349,331
10539,None,348,331
10543,None,353,332
10546,None,350,331
10550,None,349,331
10554,None,353,331
10557,None,351,331
10561,None,349,332
10564,None,349,332
10568,None,349,332
10571,None,353,331
10575,None,349,332
10579,None,349,332
10582,None,350,332
10586,None,349,331
10589,None,352,331
10593,None,349,330
10596,None,352,330
10600,None,349,330
10604,None,352,330
10607,None,348,330
10611,None,352,330
10614,None,352,330
10618,None,348,329
10621,None,352,330
10625,None,352,330
10629,None,348,329
10632,None,349,329
10636,None,352,329
10639,None,352,330
10643,None,349,329
10646,None,352,329
10650,None,347,329
10654,None,348,329
10657,None,352,329
10661,None,352,329
10664,None,348,329
10668,None,352,329
10671,None,348,329
10675,None,351,329
10679,None,348,329
10682,None,348,329
10686,None,348,329
10689,None,347,329
10693,None,351,328
10696,None,349,329
10700,None,348,329
10704,None,347,329
10707,None,351,329
10711,None,348,329
10714,None,351,328
10718,None,351,328
10721,None,347,328
10725,None,347,327
10729,None,347,328
10732,None,351,328
10736,None,347,328
10739,None,348,328
10743,None,351,327
10746,None,351,328
10750,None,347,328
10754,None,348,328
10757,None,351,328
10761,None,351,328
10764,None,351,328
10768,None,348,328
10771,None,351,328
10775,None,351,328
10779,None,351,328
10782,None,351,328
10786,None,351,328
10789,None,351,328
10793,None,347,328
10796,None,351,328
10800,None,347,328
10804,None,351,328
10807,None,350,328
10811,None,347,328
10814,None,347,328
10818,None,347,328
10821,None,347,328
10825,None,347,328
10829,None,348,328
10832,None,348,328
10836,None,351,328
10839,None,351,328
10843,None,348,328
10846,None,351,328
10850,None,349,328
10854,None,347,328
10857,None,347,328
10861,None,347,328
10864,None,347,328
10868,None,351,328
10871,None,351,327
10875,None,348,327
10879,None,347,327
10882,None,350,327
10886,None,350,327
10889,None,347,327
10893,None,347,328
10896,None,351,328
10900,None,347,328
10904,None,347,327
10907,None,351,328
10911,None,347,328
10914,None,351,328
10918,None,347,328
10921,None,347,328
10925,None,347,328
10929,None,350,328
10932,None,347,328
10936,None,348,328
10939,None,351,328
10943,None,349,327
10946,None,349,328
10950,None,351,328
10954,None,347,328
10957,None,351,328
10961,None,348,328
10964,None,350,328
10968,None,350,328
10971,None,347,328
10975,None,350,328
10979,None,347,328
10982,None,347,328
10986,None,350,328
10989,None,348,328
10993,None,347,328
10996,None,348,328
11000,None,348,328
11004,None,347,328
11007,None,348,328
11011,None,350,328
11014,None,349,328
11018,None,348,328
11021,None,350,328
11025,None,350,328
11029,None,347,328
11032,None,348,328
11036,None,350,328
11039,None,350,328
11043,None,350,328
11046,None,349,328
11050,None,350,328
11054,None,348,328
11057,None,349,327
11061,None,350,327
11064,None,348,328
11068,None,350,327
11071,None,351,329
11075,None,350,329
11079,None,347,328
11082,None,347,328
11086,None,350,328
11089,None,350,329
11093,None,350,328
11096,None,348,328
11100,None,347,328
11104,None,350,328
11107,None,347,328
11111,None,350,328
11114,None,350,328
11118,None,350,328
11121,None,348,328
11125,None,350,328
11129,None,346,328
11132,None,347,328
11136,None,347,328
11139,None,350,328
11143,None,350,328
11146,None,348,328
11150,None,347,328
11154,None,350,328
11157,None,350,328
11161,None,350,328
11164,None,350,328
11168,None,350,328
