Time (mSec),Stimulus (Code),Right (OD),Left (OS)
5636,None,298,312
5639,None,304,315
5643,None,307,317
5646,None,310,318
5650,None,312,319
5654,None,315,321
5657,None,318,322
5661,None,312,323
5664,None,313,324
5668,None,324,325
5671,None,326,326
5675,None,328,327
5679,None,329,327
5682,None,330,328
5686,None,331,328
5689,None,332,329
5693,None,333,328
5696,None,334,331
5700,None,334,329
5704,None,336,330
5707,None,337,330
5711,None,338,330
5714,None,338,332
5718,None,338,332
5721,None,338,333
5725,None,338,333
5729,None,339,333
5732,None,340,333
5736,None,340,334
5739,None,340,334
5743,None,343,334
5746,None,341,334
5750,None,340,334
5754,None,344,334
5757,None,344,334
5761,None,344,334
5764,None,344,335
5768,None,344,335
5771,None,344,335
5775,None,344,335
5779,None,345,335
5782,None,344,333
5786,None,344,334
5789,None,344,334
5793,None,345,335
5796,None,345,334
5800,None,344,335
5804,None,344,335
5807,None,345,334
5811,None,345,334
5814,None,345,335
5818,None,345,334
5821,None,344,335
5825,None,345,335
5829,None,345,335
5832,None,345,335
5836,None,345,334
5839,None,344,335
5843,None,344,335
5846,None,345,334
5850,None,345,334
5854,None,345,334
5857,None,345,335
5861,None,345,334
5864,None,345,335
5868,None,345,334
5871,None,345,335
5875,None,345,335
5879,None,345,335
5882,None,345,334
5886,None,345,335
5889,None,345,334
5893,None,345,335
5896,None,345,334
5900,None,345,334
5904,None,345,335
5907,None,345,334
5911,None,345,334
5914,None,345,335
5918,None,345,334
5921,None,345,335
5925,None,336,334
5929,None,345,334
5932,None,345,335
5936,None,345,335
5939,None,345,335
5943,None,345,335
5946,None,345,334
5950,None,336,334
5954,None,336,334
5957,None,345,334
5961,None,345,334
5964,None,336,335
5968,None,336,334
5971,None,336,334
5975,None,345,334
5979,None,345,334
5982,None,345,335
5986,None,336,334
5989,None,345,336
5993,None,336,334
5996,None,336,335
6000,None,345,334
6004,None,345,335
6007,None,336,334
6011,None,336,336
6014,None,336,336
6018,None,336,334
6021,None,345,335
6025,None,345,334
6029,None,345,335
6032,None,345,335
6036,None,336,335
6039,None,345,334
6043,None,345,334
6046,None,345,334
6050,None,345,334
6054,None,345,334
6057,None,345,334
6061,None,345,334
6064,None,345,334
6068,None,345,334
6071,None,345,335
6075,None,345,335
6079,None,334,335
6082,None,334,335
6086,None,344,335
6089,None,335,334
6093,None,344,334
6096,None,335,334
6100,None,335,334
6104,None,344,334
6107,None,344,334
6111,None,343,334
6114,None,334,333
6118,None,334,333
6121,None,343,333
6125,None,343,333
6129,None,343,333
6132,None,333,333
6136,None,343,333
6139,None,343,333
6143,None,343,333
6146,None,343,333
6150,None,343,333
6154,None,333,333
6157,None,343,333
6161,None,333,333
6164,None,343,333
6168,None,333,333
6171,None,333,332
6175,None,333,333
6179,None,333,333
6182,None,333,333
6186,None,343,333
6189,None,333,333
6193,None,332,333
6196,None,333,333
6200,None,333,333
6204,None,334,333
6207,None,343,333
6211,None,343,333
6214,None,343,333
6218,None,343,333
6221,None,343,333
6225,None,343,333
6229,None,334,333
6232,None,343,332
6236,None,343,332
6239,None,343,332
6243,None,343,332
6246,None,343,332
6250,None,343,332
6254,None,344,332
6257,None,343,332
6261,None,344,332
6264,None,344,332
6268,None,344,332
6271,None,344,332
6275,None,344,332
6279,None,344,332
6282,None,335,332
6286,None,344,333
6289,None,343,333
6293,None,335,333
6296,None,344,332
6300,None,344,333
6304,None,344,332
6307,None,344,333
6311,None,335,333
6314,None,344,333
6318,None,335,333
6321,None,335,333
6325,None,344,333
6329,None,335,334
6332,None,344,333
6336,None,334,333
6339,None,334,334
6343,None,344,334
6346,None,334,334
6350,None,334,334
6354,None,334,334
6357,None,344,334
6361,None,334,334
6364,None,344,334
6368,None,334,334
6371,None,345,334
6375,None,344,334
6379,None,344,334
6382,None,333,334
6386,None,344,334
6389,None,335,334
6393,None,333,334
6396,None,334,334
6400,None,344,334
6404,None,344,334
6407,None,344,334
6411,None,344,334
6414,None,344,334
6418,None,345,334
6421,None,344,334
6425,None,335,334
6429,None,330,332
6432,None,330,332
6436,None,331,332
6439,None,330,332
6443,None,331,332
6446,None,331,334
6450,None,331,332
6454,None,331,332
6457,None,331,332
6461,None,331,332
6464,None,331,332
6468,None,331,332
6471,None,330,332
6475,None,330,332
6479,None,330,332
6482,None,331,332
6486,None,330,332
6489,None,330,332
6493,None,331,332
6496,None,330,334
6500,None,330,334
6504,None,330,332
6507,None,330,331
6511,None,330,331
6514,None,330,331
6518,None,330,332
6521,None,330,332
6525,None,330,334
6529,None,330,332
6532,None,330,331
6536,None,330,334
6539,None,330,331
6543,None,330,333
6546,None,330,332
6550,None,329,332
6554,None,330,332
6557,None,329,332
6561,None,329,332
6564,None,329,333
6568,None,328,330
6571,None,329,332
6575,None,328,333
6579,None,328,330
6582,None,328,333
6586,None,328,330
6589,None,328,332
6593,None,328,333
6596,None,328,332
6600,None,328,332
6604,None,329,333
6607,None,329,333
6611,None,329,333
6614,None,329,334
6618,None,329,333
6621,None,329,335
6625,None,329,334
6629,None,329,334
6632,None,329,333
6636,None,329,334
6639,None,329,333
6643,None,329,334
6646,None,329,334
6650,None,329,334
6654,None,329,334
6657,None,329,335
6661,None,329,334
6664,None,329,333
6668,None,329,333
6671,None,329,333
6675,None,329,331
6679,None,328,333
6682,None,329,333
6686,None,329,332
6689,None,329,333
6693,None,329,332
6696,None,329,332
6700,None,328,332
6704,None,328,332
6707,None,328,332
6711,None,328,332
6714,None,328,332
6718,None,328,332
6721,None,328,332
6725,None,328,332
6729,None,328,330
6732,None,328,329
6736,None,328,332
6739,None,328,329
6743,None,328,329
6746,None,327,332
6750,None,328,330
6754,None,327,332
6757,None,327,329
6761,None,327,329
6764,None,327,332
6768,None,328,332
6771,None,328,332
6775,None,328,332
6779,None,327,329
6782,None,328,332
6786,None,342,330
6789,None,342,330
6793,None,342,329
6796,None,342,330
6800,None,342,330
6804,None,342,330
6807,None,342,330
6811,None,342,330
6814,None,342,330
6818,None,342,330
6821,None,342,330
6825,None,342,330
6829,None,343,330
6832,None,342,330
6836,None,342,330
6839,None,343,330
6843,None,342,330
6846,None,343,330
6850,None,343,330
6854,None,342,330
6857,None,342,330
6861,None,342,330
6864,None,342,329
6868,None,342,329
6871,None,342,329
6875,None,342,329
6879,None,342,329
6882,None,342,329
6886,None,342,329
6889,None,342,329
6893,None,342,329
6896,None,342,329
6900,None,342,329
6904,None,342,329
6907,None,342,329
6911,None,342,328
6914,None,342,328
6918,None,342,329
6921,None,342,328
6925,None,342,328
6929,None,342,328
6932,None,342,328
6936,None,342,328
6939,None,342,328
6943,None,338,328
6946,None,342,328
6950,None,342,328
6954,None,342,328
6957,None,342,328
6961,None,342,328
6964,None,342,328
6968,None,342,328
6971,None,342,328
6975,None,342,328
6979,None,342,328
6982,None,342,328
6986,None,342,328
6989,None,342,328
6993,None,339,328
6996,None,342,328
7000,None,342,328
7004,None,342,328
7007,None,342,328
7011,None,342,328
7014,None,342,328
7018,None,338,328
7021,None,339,328
7025,None,338,328
7029,None,342,328
7032,None,342,328
7036,None,342,328
7039,None,342,328
7043,None,342,328
7046,None,339,328
7050,None,342,328
7054,None,342,328
7057,None,342,328
7061,None,342,328
7064,None,342,328
7068,None,342,328
7071,None,342,328
7075,None,342,328
7079,None,342,328
7082,None,342,328
7086,None,342,328
7089,None,339,328
7093,None,342,328
7096,None,342,328
7100,None,339,328
7104,None,342,328
7107,None,342,328
7111,None,342,328
7114,None,342,328
7118,None,342,328
7121,None,339,328
7125,None,342,328
7129,None,342,328
7132,None,342,328
7136,None,342,328
7139,None,339,328
7143,None,342,329
7146,None,342,329
7150,None,339,328
7154,None,342,328
7157,None,342,328
7161,None,342,329
7164,None,342,329
7168,None,342,329
7171,None,342,329
7175,None,342,329
7179,None,342,328
7182,None,342,328
7186,None,342,329
7189,None,342,328
7193,None,340,329
7196,None,342,329
7200,None,342,328
7204,None,342,328
7207,None,342,329
7211,None,339,328
7214,None,342,328
7218,None,342,328
7221,None,342,328
7225,None,342,328
7229,None,342,328
7232,None,342,328
7236,None,342,328
7239,None,342,328
7243,None,339,328
7246,None,339,328
7250,None,342,328
7254,None,339,328
7257,None,339,328
7261,None,339,328
7264,None,342,328
7268,None,339,328
7271,None,342,328
7275,None,342,328
7279,None,339,328
7282,None,339,328
7286,None,342,328
7289,None,342,328
7293,None,342,328
7296,None,342,328
7300,None,339,328
7304,None,338,328
7307,None,338,328
7311,None,341,328
7314,None,342,328
7318,None,341,328
7321,None,342,328
7325,None,342,328
7329,None,338,328
7332,None,338,328
7336,None,339,328
7339,None,342,328
7343,None,338,328
7346,None,342,328
7350,None,342,328
7354,None,342,328
7357,None,342,328
7361,None,338,328
7364,None,340,328
7368,None,342,328
7371,None,339,328
7375,None,342,328
7379,None,342,328
7382,None,339,328
7386,None,338,328
7389,None,338,328
7393,None,341,328
7396,None,342,328
7400,None,338,328
7404,None,342,328
7407,None,341,328
7411,None,338,328
7414,None,339,328
7418,None,338,327
7421,None,338,327
7425,None,338,327
7429,None,341,327
7432,None,342,327
7436,None,338,327
7439,None,341,327
7443,None,338,327
7446,None,342,327
7450,None,338,327
7454,None,338,327
7457,None,338,327
7461,None,341,327
7464,None,342,327
7468,None,342,327
7471,None,338,327
7475,None,338,327
7479,None,341,327
7482,None,338,327
7486,None,342,327
7489,None,338,327
7493,None,338,327
7496,None,338,327
7500,None,338,327
7504,None,342,327
7507,None,338,327
7511,None,338,327
7514,None,338,327
7518,None,338,327
7521,None,340,327
7525,None,338,327
7529,None,338,327
7532,None,338,327
7536,None,341,327
7539,None,338,327
7543,None,338,327
7546,None,338,327
7550,None,338,327
7554,None,338,327
7557,None,338,328
7561,None,338,328
7564,None,341,328
7568,None,338,327
7571,None,341,328
7575,None,339,327
7579,None,338,328
7582,None,338,328
7586,None,338,328
7589,None,338,328
7593,None,339,328
7596,None,341,328
7600,None,342,328
7604,None,342,328
7607,None,338,328
7611,None,342,328
7614,None,338,328
7618,None,342,328
7621,None,338,328
7625,None,338,328
7629,None,339,328
7632,None,342,328
7636,None,340,328
7639,None,342,328
7643,None,342,328
7646,None,342,328
7650,None,339,328
7654,None,342,328
7657,None,342,328
7661,None,338,328
7664,None,342,328
7668,None,342,328
7671,None,338,328
7675,None,340,328
7679,None,339,328
7682,None,342,328
7686,None,342,328
7689,None,342,328
7693,None,342,328
7696,None,342,328
7700,None,342,328
7704,None,342,328
7707,None,338,328
7711,None,339,328
7714,None,338,328
7718,None,338,328
7721,None,341,328
7725,None,342,328
7729,None,342,327
7732,None,338,327
7736,None,342,328
7739,None,341,327
7743,None,341,327
7746,None,338,327
7750,None,338,327
7754,None,338,327
7757,None,342,327
7761,None,341,327
7764,None,338,327
7768,None,338,327
7771,None,338,327
7775,None,338,327
7779,None,338,327
7782,None,338,327
7786,None,342,327
7789,None,338,327
7793,None,338,327
7796,None,338,327
7800,None,342,327
7804,None,338,327
7807,None,338,327
7811,None,339,328
7814,None,342,328
7818,None,342,328
7821,None,342,328
7825,None,342,328
7829,None,341,328
7832,None,340,328
7836,None,342,328
7839,None,340,328
7843,None,342,328
7846,None,342,328
7850,None,342,328
7854,None,341,328
7857,None,342,328
7861,None,342,328
7864,None,342,328
7868,None,339,328
7871,None,342,328
7875,None,339,328
7879,None,339,328
7882,None,339,328
7886,None,342,328
7889,None,339,328
7893,None,342,328
7896,None,342,328
7900,None,342,328
7904,None,342,328
7907,None,339,328
7911,None,342,328
7914,None,342,328
7918,None,342,328
7921,None,342,328
7925,None,340,328
7929,None,342,328
7932,None,342,328
7936,None,339,328
7939,None,340,328
7943,None,340,328
7946,None,340,328
7950,None,340,328
7954,None,342,328
7957,None,342,328
7961,None,342,328
7964,None,342,328
7968,None,332,328
7971,None,342,328
7975,None,341,328
7979,None,342,328
7982,None,339,328
7986,None,340,328
7989,None,340,328
7993,None,342,328
7996,None,341,328
8000,None,342,328
8004,None,342,328
8007,None,342,328
8011,None,339,328
8014,None,342,328
8018,None,342,328
8021,None,342,328
8025,None,340,328
8029,None,339,328
8032,None,341,328
8036,None,342,328
8039,None,339,328
8043,None,340,328
8046,None,339,328
8050,None,339,328
8054,None,339,328
8057,None,342,327
8061,None,342,328
8064,None,342,328
8068,None,342,328
8071,None,342,328
8075,None,342,328
8079,None,339,328
8082,None,338,328
8086,None,342,328
8089,None,338,327
8093,None,339,327
8096,None,339,327
8100,None,342,327
8104,None,338,327
8107,None,339,327
8111,None,342,327
8114,None,338,327
8118,None,339,327
8121,None,338,327
8125,None,338,327
8129,None,338,327
8132,None,338,327
8136,None,338,327
8139,None,342,327
8143,None,338,327
8146,None,338,327
8150,None,338,327
8154,None,338,327
8157,None,338,327
8161,None,342,327
8164,None,338,327
8168,None,338,327
8171,None,338,327
8175,None,338,327
8179,TA-OD,338,327
8182,None,338,327
8186,MC-OD,338,327
8189,None,338,327
8193,None,338,327
8196,None,338,327
8200,None,338,327
8204,None,338,327
8207,None,338,327
8211,None,338,327
8214,None,338,327
8218,None,338,327
8221,None,338,327
8225,None,338,327
8229,None,338,327
8232,None,338,327
8236,None,338,327
8239,None,334,326
8243,None,328,324
8246,None,323,322
8250,None,318,319
8254,None,312,318
8257,None,308,315
8261,None,303,312
8264,None,299,310
8268,None,292,308
8271,None,288,306
8275,None,283,298
8279,None,279,292
8282,None,275,288
8286,None,277,285
8289,None,272,283
8293,None,270,282
8296,None,269,284
8300,None,271,284
8304,None,274,286
8307,None,272,288
8311,None,276,292
8314,None,281,294
8318,None,283,297
8321,None,287,300
8325,None,290,302
8329,None,292,304
8332,None,294,307
8336,None,296,308
8339,None,298,308
8343,None,301,310
8346,None,302,311
8350,None,305,312
8354,None,308,313
8357,None,306,315
8361,None,306,316
8364,None,308,318
8368,None,308,318
8371,None,318,319
8375,None,319,320
8379,None,321,322
8382,None,322,322
8386,None,323,322
8389,None,325,323
8393,None,326,323
8396,None,328,324
8400,None,328,324
8404,None,330,325
8407,None,329,325
8411,None,330,325
8414,None,331,325
8418,None,331,325
8421,None,332,326
8425,None,332,326
8429,None,334,326
8432,None,334,327
8436,None,335,327
8439,None,335,327
8443,None,335,326
8446,None,335,327
8450,None,335,327
8454,None,335,326
8457,None,335,326
8461,None,334,325
8464,None,332,325
8468,None,331,325
8471,None,328,324
8475,None,327,323
8479,None,324,322
8482,None,322,322
8486,None,321,321
8489,None,320,320
8493,None,312,320
8496,None,318,320
8500,None,310,320
8504,None,312,319
8507,None,307,318
8511,None,303,315
8514,None,298,312
8518,None,293,310
8521,None,288,307
8525,None,280,303
8529,None,277,299
8532,None,277,298
8536,None,273,295
8539,None,268,291
8543,None,262,285
8546,None,256,282
8550,None,251,278
8554,None,248,275
8557,None,245,273
8561,None,242,272
8564,None,239,271
8568,None,238,270
8571,None,237,271
8575,None,236,270
8579,None,238,271
8582,None,240,275
8586,None,245,281
8589,None,250,281
8593,None,253,287
8596,None,258,290
8600,None,265,292
8604,None,266,295
8607,None,270,300
8611,None,273,301
8614,None,278,304
8618,None,281,306
8621,None,284,309
8625,None,289,311
8629,None,292,312
8632,None,294,314
8636,None,298,316
8639,None,300,317
8643,None,301,318
8646,None,303,318
8650,None,304,320
8654,None,306,320
8657,None,308,320
8661,None,309,321
8664,None,308,320
8668,None,304,318
8671,None,300,317
8675,None,293,315
8679,None,288,311
8682,None,288,302
8686,None,282,295
8689,None,270,287
8693,None,255,276
8696,None,241,264
8700,None,227,252
8704,None,212,241
8707,None,199,231
8711,None,189,220
8714,None,181,212
8718,None,174,206
8721,None,169,202
8725,None,166,199
8729,None,162,196
8732,None,160,194
8736,None,158,192
8739,None,155,190
8743,None,154,189
8746,None,152,189
8750,None,152,191
8754,None,152,193
8757,None,157,196
8761,None,159,201
8764,None,164,206
8768,None,171,212
8771,None,178,220
8775,None,182,228
8779,None,189,233
8782,None,197,232
8786,None,204,246
8789,None,211,252
8793,None,218,258
8796,None,224,263
8800,None,221,269
8804,None,237,276
8807,None,242,280
8811,None,247,285
8814,None,253,289
8818,None,260,293
8821,None,264,297
8825,None,267,299
8829,None,272,302
8832,None,277,305
8836,None,280,308
8839,None,283,311
8843,None,287,312
8846,None,292,314
8850,None,294,317
8854,None,298,318
8857,None,300,320
8861,None,302,321
8864,None,306,322
8868,None,308,323
8871,None,307,324
8875,None,308,325
8879,None,309,326
8882,None,319,326
8886,None,320,327
8889,None,322,328
8893,None,323,328
8896,None,325,328
8900,None,326,329
8904,None,328,329
8907,None,328,330
8911,None,330,330
8914,None,331,330
8918,None,332,331
8921,None,332,330
8925,None,333,330
8929,None,335,332
8932,None,335,332
8936,None,337,332
8939,None,337,332
8943,None,337,332
8946,None,338,332
8950,None,341,332
8954,None,338,332
8957,None,342,333
8961,None,338,333
8964,None,341,333
8968,None,341,333
8971,None,342,333
8975,None,342,333
8979,None,340,332
8982,None,342,333
8986,None,342,332
8989,None,342,332
8993,None,342,333
8996,None,342,332
9000,None,342,332
9004,None,342,332
9007,None,343,332
9011,None,342,333
9014,None,342,332
9018,None,342,333
9021,None,343,332
9025,None,342,333
9029,None,343,332
9032,None,343,333
9036,None,343,332
9039,None,343,333
9043,None,343,332
9046,None,342,333
9050,None,343,333
9054,None,343,333
9057,None,343,333
9061,None,343,333
9064,None,343,333
9068,None,343,333
9071,None,340,333
9075,None,342,333
9079,None,343,333
9082,None,343,332
9086,None,342,332
9089,None,343,332
9093,None,342,332
9096,None,342,332
9100,None,342,332
9104,None,342,332
9107,None,342,332
9111,None,342,332
9114,None,342,332
9118,None,342,332
9121,None,342,333
9125,None,342,332
9129,None,342,333
9132,None,342,332
9136,None,343,332
9139,None,343,332
9143,None,343,332
9146,None,343,332
9150,None,343,332
9154,None,343,332
9157,None,343,332
9161,None,342,332
9164,None,343,332
9168,None,342,332
9171,None,341,332
9175,None,335,331
9179,None,326,328
9182,None,317,325
9186,None,309,322
9189,None,303,321
9193,None,297,312
9196,None,292,303
9200,None,275,295
9204,None,258,282
9207,None,240,272
9211,None,225,261
9214,None,208,250
9218,None,196,240
9221,None,184,230
9225,None,174,219
9229,None,168,211
9232,None,162,203
9236,None,158,199
9239,None,153,195
9243,None,150,191
9246,None,148,188
9250,None,145,188
9254,None,143,187
9257,None,140,186
9261,None,140,186
9264,None,142,188
9268,None,146,190
9271,None,148,194
9275,None,155,198
9279,None,161,203
9282,None,166,209
9286,None,170,216
9289,None,176,223
9293,None,183,230
9296,None,190,237
9300,None,197,242
9304,None,203,248
9307,None,208,253
9311,None,213,258
9314,None,219,262
9318,None,225,268
9321,None,231,274
9325,None,236,278
9329,None,242,282
9332,None,247,285
9336,None,253,289
9339,None,259,293
9343,None,261,297
9346,None,264,298
9350,None,269,302
9354,None,273,304
9357,None,278,307
9361,None,282,308
9364,None,284,310
9368,None,288,312
9371,None,291,313
9375,None,294,315
9379,None,297,316
9382,None,299,318
9386,None,302,319
9389,None,304,319
9393,None,306,319
9396,None,308,322
9400,None,309,322
9404,None,306,322
9407,None,307,322
9411,None,318,323
9414,None,319,324
9418,None,320,325
9421,None,321,326
9425,None,312,325
9429,None,323,326
9432,None,324,326
9436,None,325,327
9439,None,327,327
9443,None,328,328
9446,None,328,328
9450,None,329,328
9454,None,330,328
9457,None,330,328
9461,None,330,328
9464,None,332,328
9468,None,332,328
9471,None,332,328
9475,None,332,329
9479,None,332,329
9482,None,333,329
9486,None,333,329
9489,None,333,329
9493,None,333,329
9496,None,334,329
9500,None,334,329
9504,None,334,329
9507,None,333,329
9511,None,334,329
9514,None,334,329
9518,None,334,329
9521,None,335,329
9525,None,335,330
9529,None,335,329
9532,None,335,330
9536,None,335,330
9539,None,337,330
9543,None,335,330
9546,None,336,330
9550,None,336,330
9554,None,337,330
9557,None,336,331
9561,None,338,331
9564,None,337,331
9568,None,337,330
9571,None,337,331
9575,None,337,331
9579,None,337,331
9582,None,337,331
9586,None,338,330
9589,None,337,331
9593,None,338,331
9596,None,329,331
9600,None,329,331
9604,None,330,331
9607,None,329,331
9611,None,328,331
9614,None,329,331
9618,None,329,331
9621,None,329,331
9625,None,329,331
9629,None,329,331
9632,None,329,330
9636,None,329,331
9639,None,329,329
9643,None,339,328
9646,None,337,328
9650,None,336,328
9654,None,335,328
9657,None,336,328
9661,None,335,328
9664,None,335,328
9668,None,335,328
9671,None,336,328
9675,None,336,328
9679,None,337,329
9682,None,337,329
9686,None,338,329
9689,None,338,329
9693,None,339,329
9696,None,338,330
9700,None,342,329
9704,None,339,330
9707,None,342,330
9711,None,343,329
9714,None,342,330
9718,None,338,329
9721,None,343,330
9725,None,338,330
9729,None,342,330
9732,None,338,329
9736,None,343,330
9739,None,342,330
9743,None,342,330
9746,None,342,329
9750,None,343,330
9754,None,339,330
9757,None,343,330
9761,None,343,330
9764,None,338,330
9768,None,338,329
9771,None,338,329
9775,None,338,329
9779,None,343,329
9782,None,342,329
9786,None,338,329
9789,None,338,329
9793,None,338,329
9796,None,338,329
9800,None,337,329
9804,None,338,329
9807,None,342,329
9811,None,343,329
9814,None,338,329
9818,None,338,329
9821,None,338,329
9825,None,337,329
9829,None,337,329
9832,None,342,329
9836,None,337,329
9839,None,337,329
9843,None,337,328
9846,None,337,329
9850,None,337,328
9854,None,336,328
9857,None,336,328
9861,None,337,328
9864,None,336,328
9868,None,336,328
9871,None,335,328
9875,None,336,328
9879,None,337,328
9882,None,336,328
9886,None,336,328
9889,None,336,328
9893,None,335,328
9896,None,335,328
9900,None,336,328
9904,None,335,328
9907,None,335,328
9911,None,335,328
9914,None,334,328
9918,None,334,328
9921,None,335,328
9925,None,334,328
9929,None,334,328
9932,None,335,328
9936,None,334,328
9939,None,334,328
9943,None,334,328
9946,None,334,328
9950,None,334,328
9954,None,334,328
9957,None,334,328
9961,None,334,328
9964,None,334,328
9968,None,334,328
9971,None,334,328
9975,None,334,328
9979,None,334,328
9982,None,333,328
9986,None,333,328
9989,None,334,328
9993,None,334,328
9996,None,334,328
10000,None,328,330
10004,None,328,330
10007,None,328,330
10011,None,328,330
10014,None,328,330
10018,None,327,330
10021,None,327,330
10025,None,328,330
10029,None,328,330
10032,None,328,330
10036,None,328,330
10039,None,328,330
10043,None,328,330
10046,None,328,330
10050,None,328,330
10054,None,328,330
10057,None,328,330
10061,None,328,330
10064,None,328,330
10068,None,328,330
10071,None,328,328
10075,None,327,330
10079,None,328,330
10082,None,328,328
10086,None,328,328
10089,None,328,329
10093,None,328,329
10096,None,328,329
10100,None,327,329
10104,None,327,329
10107,None,327,329
10111,None,327,329
10114,None,327,329
10118,None,327,329
10121,None,327,329
10125,None,327,329
10129,None,327,328
10132,None,327,329
10136,None,327,328
10139,None,327,328
10143,None,327,328
10146,None,327,328
10150,None,327,328
10154,None,327,328
10157,None,327,328
10161,None,321,328
10164,None,327,328
10168,None,327,328
10171,None,327,328
10175,None,327,328
10179,None,327,328
10182,None,325,328
10186,None,327,328
10189,None,327,327
10193,None,327,328
10196,None,327,328
10200,None,326,328
10204,None,327,328
10207,None,326,328
10211,None,328,327
10214,None,327,328
10218,None,326,328
10221,None,327,327
10225,None,327,327
10229,None,327,329
10232,None,327,329
10236,None,327,329
10239,None,327,329
10243,None,326,329
10246,None,326,329
10250,None,326,329
10254,None,326,329
10257,None,327,329
10261,None,326,329
10264,None,326,329
10268,None,326,329
10271,None,326,329
10275,None,326,329
10279,None,326,329
10282,None,326,329
10286,None,326,329
10289,None,326,329
10293,None,326,329
10296,None,326,329
10300,None,326,329
10304,None,327,329
10307,None,326,329
10311,None,326,329
10314,None,327,329
10318,None,327,329
10321,None,327,329
10325,None,326,329
10329,None,327,329
10332,None,326,329
10336,None,326,329
10339,None,326,329
10343,None,326,329
10346,None,327,329
10350,None,328,329
10354,None,327,329
10357,None,341,328
10361,None,342,328
10364,None,338,328
10368,None,338,328
10371,None,339,328
10375,None,342,328
10379,None,338,328
10382,None,338,328
10386,None,341,327
10389,None,341,327
10393,None,341,327
10396,None,337,327
10400,None,338,327
10404,None,341,327
10407,None,338,327
10411,None,337,327
10414,None,340,327
10418,None,337,327
10421,None,337,327
10425,None,341,327
10429,None,337,326
10432,None,337,326
10436,None,336,326
10439,None,340,326
10443,None,337,326
10446,None,337,326
10450,None,337,326
10454,None,337,326
10457,None,336,326
10461,None,336,326
10464,None,340,326
10468,None,337,325
10471,None,338,325
10475,None,335,325
10479,None,334,325
10482,None,334,325
10486,None,334,326
10489,None,334,326
10493,None,337,326
10496,None,335,326
10500,None,335,326
10504,None,336,326
10507,None,335,326
10511,None,341,326
10514,None,336,326
10518,None,337,326
10521,None,336,326
10525,None,340,326
10529,None,336,326
10532,None,335,326
10536,None,335,326
10539,None,341,326
10543,None,336,326
10546,None,335,326
10550,None,335,326
10554,None,340,326
10557,None,340,326
10561,None,334,326
10564,None,334,326
10568,None,336,325
10571,None,341,326
10575,None,336,325
10579,None,334,326
10582,None,334,325
10586,None,334,325
10589,None,337,325
10593,None,335,325
10596,None,336,326
10600,None,334,326
10604,None,334,326
10607,None,334,325
10611,None,337,325
10614,None,334,325
10618,None,335,325
10621,None,335,325
10625,None,334,325
10629,None,334,325
10632,None,334,325
10636,None,334,325
10639,None,334,325
10643,None,333,325
10646,None,334,325
10650,None,334,325
10654,None,334,325
10657,None,334,325
10661,None,334,325
10664,None,334,325
10668,None,334,324
10671,None,335,324
10675,None,334,325
10679,None,335,325
10682,None,333,324
10686,None,333,325
10689,None,333,325
10693,None,333,324
10696,None,333,325
10700,None,334,325
10704,None,334,324
10707,None,333,325
10711,None,334,325
10714,None,326,326
10718,None,328,326
10721,None,328,326
10725,None,337,326
10729,None,327,326
10732,None,328,326
10736,None,327,326
10739,None,327,326
10743,None,328,326
10746,None,328,326
10750,None,328,326
10754,None,328,327
10757,None,328,327
10761,None,328,327
10764,None,328,327
10768,None,328,327
10771,None,328,327
10775,None,328,327
10779,None,328,327
10782,None,328,327
10786,None,328,327
10789,None,337,326
10793,None,328,326
10796,None,328,326
10800,None,328,326
10804,None,337,326
10807,None,328,326
10811,None,328,326
10814,None,328,326
10818,None,328,326
10821,None,328,326
10825,None,328,326
10829,None,328,326
10832,None,328,325
10836,None,337,326
10839,None,336,326
10843,None,338,325
10846,None,328,326
10850,None,328,326
10854,None,328,325
10857,None,327,325
10861,None,338,326
10864,None,339,325
10868,None,328,326
10871,None,328,326
10875,None,339,326
10879,None,328,326
10882,None,328,325
10886,None,336,326
10889,None,328,325
10893,None,328,326
10896,None,328,326
10900,None,328,326
10904,None,328,326
10907,None,327,326
10911,None,327,326
10914,None,327,326
10918,None,327,326
10921,None,327,326
10925,None,327,326
10929,None,327,326
10932,None,327,325
10936,None,327,325
10939,None,328,325
10943,None,327,325
10946,None,336,325
10950,None,327,325
10954,None,327,325
10957,None,327,325
10961,None,335,325
10964,None,327,325
10968,None,327,325
10971,None,336,325
10975,None,327,325
10979,None,335,325
10982,None,327,325
10986,None,328,325
10989,None,327,325
10993,None,327,325
10996,None,327,325
11000,None,327,326
11004,None,327,325
11007,None,327,325
11011,None,327,325
11014,None,337,325
11018,None,328,325
11021,None,328,326
11025,None,337,326
11029,None,328,326
11032,None,328,326
11036,None,337,326
11039,None,336,326
11043,None,328,326
11046,None,328,326
11050,None,328,326
11054,None,327,326
11057,None,328,326
11061,None,328,326
11064,None,336,326
11068,None,327,326
11071,None,328,326
11075,None,327,326
11079,None,327,326
11082,None,327,326
11086,None,327,326
11089,None,327,326
11093,None,340,326
11096,None,327,326
11100,None,328,326
11104,None,339,326
11107,None,337,326
11111,None,337,326
11114,None,328,326
11118,None,328,326
11121,None,327,326
11125,None,338,326
11129,None,328,326
11132,None,327,326
11136,None,336,326
11139,None,337,326
11143,None,337,326
11146,None,337,326
11150,None,337,326
11154,None,336,326
11157,None,328,326
11161,None,336,326
11164,None,328,326
11168,None,328,326
11171,None,339,326
