Time (mSec),Stimulus (Code),Right (OD),Left (OS)
5636,None,350,339
5639,None,350,336
5643,None,350,336
5646,None,351,336
5650,None,350,336
5654,None,350,339
5657,None,351,336
5661,None,351,336
5664,None,351,339
5668,None,350,339
5671,None,350,339
5675,None,351,338
5679,None,351,339
5682,None,351,339
5686,None,351,339
5689,None,351,339
5693,None,351,337
5696,None,350,339
5700,None,351,339
5704,None,351,337
5707,None,350,339
5711,None,350,339
5714,None,351,336
5718,None,351,336
5721,None,352,339
5725,None,351,336
5729,None,351,339
5732,None,351,336
5736,None,351,338
5739,None,352,336
5743,None,351,336
5746,None,352,336
5750,None,351,336
5754,None,352,336
5757,None,351,339
5761,None,351,336
5764,None,351,338
5768,None,351,339
5771,None,351,336
5775,None,351,339
5779,None,351,339
5782,None,351,338
5786,None,351,338
5789,None,351,338
5793,None,350,338
5796,None,350,338
5800,None,350,338
5804,None,350,338
5807,None,349,334
5811,None,349,334
5814,None,348,334
5818,None,348,336
5821,None,348,338
5825,None,348,333
5829,None,347,333
5832,None,346,332
5836,None,344,332
5839,None,340,330
5843,None,337,329
5846,None,332,324
5850,None,327,321
5854,None,319,319
5857,None,334,312
5861,None,320,309
5864,None,306,299
5868,None,292,288
5871,None,282,277
5875,None,265,264
5879,None,251,252
5882,None,234,240
5886,None,222,229
5889,None,209,218
5893,None,198,206
5896,None,188,197
5900,None,182,191
5904,None,176,188
5907,None,172,184
5911,None,169,181
5914,None,167,178
5918,None,163,177
5921,None,162,172
5925,None,161,172
5929,None,161,173
5932,None,162,178
5936,None,163,185
5939,None,167,190
5943,None,173,193
5946,None,178,201
5950,None,186,208
5954,None,192,217
5957,None,198,222
5961,None,205,229
5964,None,211,231
5968,None,218,241
5971,None,223,247
5975,None,229,251
5979,None,235,257
5982,None,241,262
5986,None,247,268
5989,None,253,272
5993,None,259,276
5996,None,263,279
6000,None,268,282
6004,None,272,287
6007,None,277,290
6011,None,281,292
6014,None,283,296
6018,None,287,298
6021,None,290,300
6025,None,292,302
6029,None,296,305
6032,None,299,306
6036,None,301,309
6039,None,303,309
6043,None,305,311
6046,None,308,312
6050,None,311,313
6054,None,312,313
6057,None,313,314
6061,None,316,318
6064,None,317,319
6068,None,318,320
6071,None,318,320
6075,None,319,321
6079,None,320,322
6082,None,321,321
6086,None,322,322
6089,None,324,322
6093,None,325,323
6096,None,325,323
6100,None,326,323
6104,None,327,324
6107,None,328,324
6111,None,329,324
6114,None,329,325
6118,None,330,325
6121,None,331,326
6125,None,331,326
6129,None,332,326
6132,None,332,326
6136,None,332,327
6139,None,332,327
6143,None,332,327
6146,None,333,326
6150,None,333,327
6154,None,334,327
6157,None,334,327
6161,None,334,327
6164,None,334,328
6168,None,335,327
6171,None,335,328
6175,None,335,328
6179,None,336,328
6182,None,336,328
6186,None,336,328
6189,None,336,328
6193,None,337,328
6196,None,337,328
6200,None,337,328
6204,None,337,328
6207,None,337,328
6211,None,337,328
6214,None,337,328
6218,None,337,328
6221,None,337,328
6225,None,337,328
6229,None,337,328
6232,None,337,328
6236,None,337,328
6239,None,338,328
6243,None,338,328
6246,None,338,328
6250,None,338,328
6254,None,338,328
6257,None,338,328
6261,None,338,328
6264,None,338,328
6268,None,338,328
6271,None,338,328
6275,None,338,328
6279,None,338,328
6282,None,338,328
6286,None,338,328
6289,None,338,328
6293,None,338,328
6296,None,338,328
6300,None,338,328
6304,None,338,328
6307,None,338,328
6311,None,338,328
6314,None,338,328
6318,None,339,328
6321,None,339,328
6325,None,338,328
6329,None,339,328
6332,None,339,328
6336,None,339,328
6339,None,339,328
6343,None,339,328
6346,None,340,328
6350,None,339,328
6354,None,340,328
6357,None,340,328
6361,None,340,328
6364,None,340,328
6368,None,340,328
6371,None,340,328
6375,None,341,328
6379,None,340,328
6382,None,340,328
6386,None,340,328
6389,None,341,328
6393,None,341,328
6396,None,341,328
6400,None,341,328
6404,None,341,328
6407,None,341,328
6411,None,341,328
6414,None,341,328
6418,None,341,328
6421,None,341,328
6425,None,342,328
6429,None,341,329
6432,None,341,329
6436,None,341,329
6439,None,341,329
6443,None,342,329
6446,None,342,329
6450,None,342,329
6454,None,342,329
6457,None,342,329
6461,None,342,329
6464,None,342,329
6468,None,342,329
6471,None,342,329
6475,None,342,330
6479,None,342,329
6482,None,342,329
6486,None,342,329
6489,None,342,329
6493,None,342,329
6496,None,342,329
6500,None,342,329
6504,None,342,329
6507,None,342,329
6511,None,342,329
6514,None,342,329
6518,None,342,329
6521,None,342,329
6525,None,342,329
6529,None,342,329
6532,None,342,329
6536,None,342,329
6539,None,342,329
6543,None,342,329
6546,None,342,329
6550,None,342,329
6554,None,342,329
6557,None,342,329
6561,None,342,329
6564,None,342,329
6568,None,342,329
6571,None,342,329
6575,None,342,329
6579,None,342,329
6582,None,342,329
6586,None,342,328
6589,None,342,329
6593,None,342,329
6596,None,342,329
6600,None,342,329
6604,None,342,328
6607,None,342,328
6611,None,342,328
6614,None,341,328
6618,None,342,329
6621,None,342,329
6625,None,342,329
6629,None,342,329
6632,None,342,328
6636,None,342,328
6639,None,342,328
6643,None,342,328
6646,None,341,328
6650,None,342,328
6654,None,341,328
6657,None,341,328
6661,None,341,328
6664,None,341,328
6668,None,342,328
6671,None,341,328
6675,None,342,328
6679,None,341,328
6682,None,342,329
6686,None,342,328
6689,None,342,328
6693,None,341,328
6696,None,341,328
6700,None,342,328
6704,None,342,328
6707,None,342,328
6711,None,342,328
6714,None,342,328
6718,None,342,328
6721,None,342,329
6725,None,342,329
6729,None,342,328
6732,None,342,329
6736,None,342,328
6739,None,342,328
6743,None,342,328
6746,None,342,328
6750,None,342,328
6754,None,342,329
6757,None,342,328
6761,None,342,328
6764,None,342,328
6768,None,341,328
6771,None,341,328
6775,None,341,328
6779,None,340,328
6782,None,341,328
6786,None,341,328
6789,None,341,328
6793,None,341,328
6796,None,341,328
6800,None,341,328
6804,None,342,328
6807,None,342,328
6811,None,342,328
6814,None,342,328
6818,None,342,328
6821,None,342,328
6825,None,342,328
6829,None,342,328
6832,None,342,328
6836,None,342,328
6839,None,342,328
6843,None,342,328
6846,None,342,328
6850,None,342,328
6854,None,342,329
6857,None,342,328
6861,None,342,329
6864,None,342,328
6868,None,342,329
6871,None,342,329
6875,None,342,329
6879,None,342,329
6882,None,342,329
6886,None,342,329
6889,None,342,329
6893,None,342,329
6896,None,343,329
6900,None,343,329
6904,None,343,329
6907,None,343,329
6911,None,343,329
6914,None,343,329
6918,None,343,329
6921,None,343,329
6925,None,343,329
6929,None,343,329
6932,None,342,329
6936,None,343,329
6939,None,343,329
6943,None,343,329
6946,None,343,329
6950,None,343,329
6954,None,343,329
6957,None,343,329
6961,None,343,329
6964,None,343,329
6968,None,343,329
6971,None,343,329
6975,None,343,329
6979,None,343,329
6982,None,343,329
6986,None,342,329
6989,None,342,329
6993,None,343,328
6996,None,342,329
7000,None,342,328
7004,None,342,328
7007,None,342,328
7011,None,342,328
7014,None,341,328
7018,None,340,328
7021,None,339,327
7025,None,337,326
7029,None,335,324
7032,None,332,323
7036,None,330,321
7039,None,325,319
7043,None,320,314
7046,None,317,311
7050,None,312,308
7054,None,308,304
7057,None,304,299
7061,None,299,296
7064,None,295,292
7068,None,293,289
7071,None,291,286
7075,None,293,283
7079,None,285,278
7082,None,278,272
7086,None,270,263
7089,None,262,256
7093,None,253,247
7096,None,246,236
7100,None,234,224
7104,None,221,212
7107,None,208,196
7111,None,196,185
7114,None,185,178
7118,None,176,169
7121,None,168,162
7125,None,160,155
7129,None,152,148
7132,None,147,142
7136,None,143,142
7139,None,142,140
7143,None,140,139
7146,None,139,122
7150,None,138,138
7154,None,138,137
7157,None,138,137
7161,None,141,144
7164,None,143,145
7168,None,146,147
7171,None,152,152
7175,None,154,151
7179,None,159,157
7182,None,165,168
7186,None,172,174
7189,None,181,182
7193,None,188,192
7196,None,194,201
7200,None,200,208
7204,None,207,214
7207,None,213,222
7211,None,220,227
7214,None,227,233
7218,None,233,242
7221,None,239,248
7225,None,245,254
7229,None,251,260
7232,None,258,265
7236,None,265,269
7239,None,268,273
7243,None,273,278
7246,None,279,282
7250,None,283,287
7254,None,287,290
7257,None,292,293
7261,None,293,296
7264,None,297,299
7268,None,298,301
7271,None,303,302
7275,None,306,306
7279,None,308,308
7282,None,311,310
7286,None,312,311
7289,None,315,312
7293,None,318,317
7296,None,320,318
7300,None,322,320
7304,None,324,321
7307,None,327,322
7311,None,328,323
7314,None,328,323
7318,None,329,324
7321,None,330,324
7325,None,332,324
7329,None,333,326
7332,None,333,326
7336,None,335,327
7339,None,336,327
7343,None,337,328
7346,None,338,328
7350,None,338,328
7354,None,338,328
7357,None,337,328
7361,None,336,327
7364,None,336,327
7368,None,336,327
7371,None,335,326
7375,None,335,327
7379,None,335,327
7382,None,336,327
7386,None,336,327
7389,None,336,327
7393,None,336,327
7396,None,337,327
7400,None,337,327
7404,None,337,327
7407,None,337,327
7411,None,337,326
7414,None,337,327
7418,None,338,328
7421,None,338,328
7425,None,338,328
7429,None,339,328
7432,None,340,328
7436,None,340,328
7439,None,340,328
7443,None,341,329
7446,None,341,329
7450,None,341,328
7454,None,342,328
7457,None,342,329
7461,None,342,329
7464,None,342,329
7468,None,342,329
7471,None,342,329
7475,None,342,329
7479,None,342,329
7482,None,342,329
7486,None,342,329
7489,None,342,329
7493,None,342,330
7496,None,343,330
7500,None,347,330
7504,None,346,329
7507,None,347,329
7511,None,346,329
7514,None,347,329
7518,None,346,329
7521,None,347,330
7525,None,347,330
7529,None,347,329
7532,None,347,330
7536,None,347,330
7539,None,347,329
7543,None,346,329
7546,None,346,329
7550,None,345,329
7554,None,345,329
7557,None,345,329
7561,None,346,329
7564,None,346,329
7568,None,345,329
7571,None,346,329
7575,None,346,329
7579,None,346,329
7582,None,347,329
7586,None,346,329
7589,None,347,329
7593,None,346,329
7596,None,347,329
7600,None,347,329
7604,None,347,329
7607,None,346,329
7611,None,347,329
7614,None,347,329
7618,None,349,329
7621,None,347,329
7625,None,347,329
7629,None,347,329
7632,None,347,329
7636,None,347,329
7639,None,347,329
7643,None,347,328
7646,TA-OD,345,328
7650,None,346,328
7654,MC-OD,345,328
7657,None,345,328
7661,None,344,328
7664,None,345,328
7668,None,344,328
7671,None,344,328
7675,None,343,327
7679,None,342,327
7682,None,342,326
7686,None,340,325
7689,None,338,325
7693,None,333,323
7696,None,328,321
7700,None,319,315
7704,None,312,311
7707,None,298,306
7711,None,262,288
7714,None,246,282
7718,None,232,272
7721,None,218,262
7725,None,232,272
7729,None,218,262
7732,None,208,256
7736,None,200,250
7739,None,193,245
7743,None,189,241
7746,None,186,238
7750,None,185,236
7754,None,185,237
7757,None,188,238
7761,None,193,242
7764,None,200,249
7768,None,208,256
7771,None,216,262
7775,None,223,268
7779,None,230,274
7782,None,237,279
7786,None,243,283
7789,None,249,287
7793,None,257,291
7796,None,264,295
7800,None,270,298
7804,None,270,298
7807,None,272,300
7811,None,273,301
7814,None,272,300
7818,None,275,299
7821,None,273,300
7825,None,272,300
7829,None,273,300
7832,None,278,303
7836,None,278,306
7839,None,282,306
7843,None,286,309
7846,None,291,311
7850,None,293,312
7854,None,298,314
7857,None,302,319
7861,None,305,321
7864,None,308,322
7868,None,312,324
7871,None,315,326
7875,None,319,327
7879,None,322,328
7882,None,325,328
7886,None,327,329
7889,None,328,329
7893,None,330,330
7896,None,332,331
7900,None,333,332
7904,None,334,332
7907,None,335,332
7911,None,336,332
7914,None,337,332
7918,None,337,332
7921,None,338,332
7925,None,338,332
7929,None,338,332
7932,None,338,332
7936,None,338,332
7939,None,338,332
7943,None,338,332
7946,None,338,332
7950,None,338,331
7954,None,338,331
7957,None,338,331
7961,None,338,331
7964,None,338,330
7968,None,338,331
7971,None,338,330
7975,None,338,330
7979,None,338,330
7982,None,338,330
7986,None,338,329
7989,None,338,329
7993,None,338,329
7996,None,338,329
8000,None,338,329
8004,None,338,329
8007,None,338,328
8011,None,338,328
8014,None,338,328
8018,None,338,328
8021,None,338,329
8025,None,338,329
8029,None,338,329
8032,None,338,329
8036,None,339,330
8039,None,339,329
8043,None,339,330
8046,None,340,330
8050,None,340,330
8054,None,340,331
8057,None,340,330
8061,None,340,331
8064,None,341,331
8068,None,341,331
8071,None,341,331
8075,None,341,331
8079,None,341,331
8082,None,342,332
8086,None,341,332
8089,None,342,332
8093,None,342,332
8096,None,342,332
8100,None,342,332
8104,None,342,332
8107,None,342,332
8111,None,342,332
8114,None,342,332
8118,None,342,332
8121,None,342,332
8125,None,342,332
8129,None,342,332
8132,None,342,332
8136,None,342,332
8139,None,342,332
8143,None,342,332
8146,None,342,331
8150,None,342,332
8154,None,342,332
8157,None,342,332
8161,None,342,332
8164,None,343,332
8168,None,342,332
8171,None,342,332
8175,None,343,332
8179,None,342,332
8182,None,343,332
8186,None,343,332
8189,None,343,332
8193,None,343,332
8196,None,343,332
8200,None,343,332
8204,None,343,332
8207,None,343,332
8211,None,344,332
8214,None,346,332
8218,None,346,332
8221,None,347,332
8225,None,346,332
8229,None,346,332
8232,None,347,332
8236,None,347,332
8239,None,347,333
8243,None,347,332
8246,None,347,332
8250,None,347,334
8254,None,348,332
8257,None,347,332
8261,None,347,332
8264,None,347,333
8268,None,347,332
8271,None,347,332
8275,None,347,332
8279,None,347,333
8282,None,347,332
8286,None,347,332
8289,None,347,332
8293,None,347,332
8296,None,346,332
8300,None,347,332
8304,None,346,332
8307,None,346,332
8311,None,346,332
8314,None,346,332
8318,None,346,331
8321,None,346,332
8325,None,345,331
8329,None,345,331
8332,None,344,331
8336,None,344,331
8339,None,344,331
8343,None,344,330
8346,None,344,331
8350,None,345,331
8354,None,345,331
8357,None,345,331
8361,None,345,331
8364,None,345,331
8368,None,345,331
8371,None,346,331
8375,None,346,331
8379,None,346,331
8382,None,346,331
8386,None,346,332
8389,None,346,331
8393,None,346,331
8396,None,346,331
8400,None,345,331
8404,None,344,330
8407,None,343,330
8411,None,342,329
8414,None,339,328
8418,None,336,326
8421,None,332,322
8425,None,326,319
8429,None,319,316
8432,None,312,312
8436,None,304,307
8439,None,312,303
8443,None,295,291
8446,None,278,280
8450,None,261,267
8454,None,243,252
8457,None,226,238
8461,None,211,225
8464,None,197,210
8468,None,185,198
8471,None,177,190
8475,None,169,182
8479,None,164,174
8482,None,161,169
8486,None,158,165
8489,None,156,163
8493,None,154,164
8496,None,153,164
8500,None,153,164
8504,None,152,164
8507,None,151,163
8511,None,152,160
8514,None,154,165
8518,None,159,170
8521,None,163,179
8525,None,170,183
8529,None,176,190
8532,None,182,197
8536,None,187,204
8539,None,194,212
8543,None,201,218
8546,None,208,226
8550,None,214,232
8554,None,220,238
8557,None,226,244
8561,None,232,250
8564,None,238,255
8568,None,243,261
8571,None,250,266
8575,None,254,271
8579,None,260,275
8582,None,265,279
8586,None,269,282
8589,None,273,285
8593,None,278,285
8596,None,282,292
8600,None,285,295
8604,None,288,298
8607,None,294,299
8611,None,296,302
8614,None,301,305
8618,None,304,306
8621,None,307,308
8625,None,309,310
8629,None,311,312
8632,None,312,312
8636,None,314,312
8639,None,316,315
8643,None,318,315
8646,None,319,314
8650,None,321,319
8654,None,322,320
8657,None,324,320
8661,None,326,321
8664,None,328,322
8668,None,328,322
8671,None,330,322
8675,None,331,323
8679,None,332,324
8682,None,332,324
8686,None,333,324
8689,None,334,325
8693,None,335,325
8696,None,336,326
8700,None,337,326
8704,None,337,326
8707,None,338,326
8711,None,338,326
8714,None,339,326
8718,None,339,327
8721,None,340,327
8725,None,340,327
8729,None,341,327
8732,None,341,327
8736,None,341,327
8739,None,342,327
8743,None,342,327
8746,None,342,327
8750,None,342,327
8754,None,342,327
8757,None,342,327
8761,None,343,327
8764,None,343,328
8768,None,339,328
8771,None,339,328
8775,None,339,328
8779,None,339,328
8782,None,343,328
8786,None,343,328
8789,None,343,328
8793,None,343,327
8796,None,344,328
8800,None,343,328
8804,None,339,328
8807,None,339,328
8811,None,344,328
8814,None,344,328
8818,None,344,328
8821,None,345,328
8825,None,344,328
8829,None,344,327
8832,None,338,327
8836,None,344,327
8839,None,344,327
8843,None,344,327
8846,None,344,327
8850,None,344,327
8854,None,344,327
8857,None,344,327
8861,None,344,327
8864,None,338,327
8868,None,344,327
8871,None,344,327
8875,None,346,327
8879,None,346,327
8882,None,338,327
8886,None,346,327
8889,None,348,327
8893,None,338,327
8896,None,346,327
8900,None,338,327
8904,None,345,327
8907,None,345,327
8911,None,345,327
8914,None,347,327
8918,None,344,327
8921,None,338,327
8925,None,346,327
8929,None,342,328
8932,None,342,328
8936,None,342,328
8939,None,342,328
8943,None,342,328
8946,None,342,328
8950,None,342,328
8954,None,342,328
8957,None,342,328
8961,None,342,328
8964,None,342,328
8968,None,342,328
8971,None,342,328
8975,None,342,328
8979,None,342,328
8982,None,342,328
8986,None,342,328
8989,None,343,328
8993,None,343,328
8996,None,343,328
9000,None,343,328
9004,None,343,328
9007,None,343,328
9011,None,343,328
9014,None,343,328
9018,None,343,328
9021,None,343,328
9025,None,343,328
9029,None,343,328
9032,None,343,328
9036,None,343,328
9039,None,343,328
9043,None,343,328
9046,None,344,328
9050,None,343,328
9054,None,344,328
9057,None,344,328
9061,None,344,328
9064,None,343,328
9068,None,343,328
9071,None,343,328
9075,None,343,328
9079,None,343,328
9082,None,343,328
9086,None,343,328
9089,None,343,328
9093,None,343,328
9096,None,343,328
9100,None,343,328
9104,None,343,328
9107,None,343,328
9111,None,343,328
9114,None,343,328
9118,None,343,328
9121,None,343,328
9125,None,343,328
9129,None,343,328
9132,None,343,328
9136,None,343,328
9139,None,342,328
9143,None,343,327
9146,None,342,328
9150,None,342,327
9154,None,342,327
9157,None,342,327
9161,None,342,327
9164,None,342,327
9168,None,342,327
9171,None,342,327
9175,None,342,327
9179,None,342,327
9182,None,342,327
9186,None,342,327
9189,None,342,327
9193,None,342,327
9196,None,342,327
9200,None,342,327
9204,None,342,327
9207,None,342,327
9211,None,342,327
9214,None,342,327
9218,None,342,327
9221,None,342,327
9225,None,342,327
9229,None,342,327
9232,None,342,327
9236,None,342,327
9239,None,342,327
9243,None,342,327
9246,None,342,327
9250,None,342,327
9254,None,342,327
9257,None,342,327
9261,None,342,327
9264,None,342,327
9268,None,342,327
9271,None,342,327
9275,None,342,327
9279,None,342,327
9282,None,342,327
9286,None,342,327
9289,None,342,327
9293,None,341,327
9296,None,342,327
9300,None,341,326
9304,None,342,326
9307,None,342,326
9311,None,341,326
9314,None,341,326
9318,None,341,327
9321,None,341,326
9325,None,341,326
9329,None,341,326
9332,None,341,326
9336,None,341,325
9339,None,341,326
9343,None,341,326
9346,None,341,326
9350,None,341,326
9354,None,341,326
9357,None,341,326
9361,None,341,326
9364,None,341,326
9368,None,341,326
9371,None,341,326
9375,None,342,326
9379,None,341,326
9382,None,341,326
9386,None,342,326
9389,None,342,326
9393,None,341,326
9396,None,341,326
9400,None,341,326
9404,None,341,326
9407,None,341,325
9411,None,341,326
9414,None,341,325
9418,None,341,325
9421,None,341,325
9425,None,341,325
9429,None,341,325
9432,None,341,325
9436,None,341,325
9439,None,341,325
9443,None,341,325
9446,None,341,326
9450,None,340,325
9454,None,341,325
9457,None,340,325
9461,None,340,325
9464,None,340,325
9468,None,340,325
9471,None,341,325
9475,None,341,325
9479,None,340,325
9482,None,340,325
9486,None,340,326
9489,None,340,325
9493,None,340,325
9496,None,340,326
9500,None,340,325
9504,None,340,325
9507,None,340,325
9511,None,340,325
9514,None,340,325
9518,None,340,325
9521,None,340,325
9525,None,340,325
9529,None,340,325
9532,None,340,325
9536,None,340,325
9539,None,340,325
9543,None,340,325
9546,None,340,325
9550,None,340,326
9554,None,340,325
9557,None,340,325
9561,None,339,325
9564,None,339,325
9568,None,339,324
9571,None,339,324
9575,None,339,325
9579,None,339,325
9582,None,339,324
9586,None,339,324
9589,None,339,324
9593,None,339,324
9596,None,339,324
9600,None,339,324
9604,None,338,324
9607,None,338,324
9611,None,338,324
9614,None,338,324
9618,None,338,323
9621,None,338,323
9625,None,338,323
9629,None,338,323
9632,None,338,323
9636,None,338,323
9639,None,338,323
9643,None,338,323
9646,None,338,323
9650,None,338,323
9654,None,338,323
9657,None,338,323
9661,None,338,323
9664,None,338,323
9668,None,338,323
9671,None,338,323
9675,None,338,323
9679,None,338,323
9682,None,338,323
9686,None,338,323
9689,None,338,323
9693,None,338,323
9696,None,338,322
9700,None,338,322
9704,None,338,323
9707,None,338,323
9711,None,338,323
9714,None,338,322
9718,None,338,323
9721,None,338,323
9725,None,338,323
9729,None,338,322
9732,None,338,322
9736,None,338,323
9739,None,338,322
9743,None,338,323
9746,None,339,323
9750,None,339,322
9754,None,339,323
9757,None,339,324
9761,None,339,324
9764,None,339,324
9768,None,339,324
9771,None,339,322
9775,None,339,324
9779,None,339,324
9782,None,340,324
9786,None,340,324
9789,None,340,324
9793,None,340,324
9796,None,340,325
9800,None,340,325
9804,None,341,325
9807,None,341,324
9811,None,341,325
9814,None,341,325
9818,None,341,325
9821,None,341,325
9825,None,341,325
9829,None,342,325
9832,None,342,325
9836,None,342,325
9839,None,341,325
9843,None,342,325
9846,None,342,325
9850,None,342,326
9854,None,342,326
9857,None,342,325
9861,None,342,325
9864,None,342,325
9868,None,342,325
9871,None,342,326
9875,None,342,325
9879,None,342,325
9882,None,342,326
9886,None,342,325
9889,None,342,325
9893,None,342,325
9896,None,342,325
9900,None,342,325
9904,None,341,325
9907,None,342,324
9911,None,342,325
9914,None,341,324
9918,None,341,324
9921,None,341,324
9925,None,341,324
9929,None,341,324
9932,None,341,324
9936,None,340,323
9939,None,340,324
9943,None,340,324
9946,None,341,324
9950,None,341,323
9954,None,341,323
9957,None,341,323
9961,None,340,323
9964,None,339,323
9968,None,339,322
9971,None,338,322
9975,None,337,322
9979,None,337,322
9982,None,336,321
9986,None,335,321
9989,None,335,320
9993,None,335,320
9996,None,334,320
10000,None,334,320
10004,None,333,319
10007,None,332,319
10011,None,332,319
10014,None,333,319
10018,None,333,319
10021,None,333,319
10025,None,333,320
10029,None,334,320
10032,None,335,321
10036,None,335,321
10039,None,335,321
10043,None,335,321
10046,None,335,321
10050,None,336,321
10054,None,336,321
10057,None,336,321
10061,None,336,321
10064,None,336,321
10068,None,336,321
10071,None,336,321
10075,None,336,321
10079,None,336,321
10082,None,335,321
10086,None,335,320
10089,None,335,321
10093,None,334,320
10096,None,334,320
10100,None,334,320
10104,None,334,320
10107,None,334,321
10111,None,334,320
10114,None,334,321
10118,None,334,319
10121,None,334,320
10125,None,335,321
10129,None,335,322
10132,None,335,321
10136,None,335,321
10139,None,334,320
10143,None,334,320
10146,None,333,318
10150,None,332,319
10154,None,332,318
10157,None,332,317
10161,None,331,317
10164,None,330,316
10168,None,329,313
10171,None,328,314
10175,None,326,311
10179,None,323,309
10182,None,320,307
10186,None,318,303
10189,None,313,300
10193,None,309,297
10196,None,307,293
10200,None,303,290
10204,None,299,287
10207,None,296,282
10211,None,292,282
10214,None,290,279
10218,None,288,277
10221,None,285,276
10225,None,286,276
10229,None,288,276
10232,None,288,278
10236,None,290,280
10239,None,292,283
10243,None,294,286
10246,None,296,288
10250,None,297,288
10254,None,298,291
10257,None,298,290
10261,None,298,290
10264,None,295,289
10268,None,292,287
10271,None,292,285
10275,None,292,283
10279,None,292,280
10282,None,290,278
10286,None,285,273
10289,None,280,268
10293,None,271,259
10296,None,265,252
10300,None,258,243
10304,None,251,233
10307,None,239,222
10311,None,226,211
10314,None,212,194
10318,None,198,182
10321,None,186,175
10325,None,175,165
10329,None,166,154
10332,None,154,148
10336,None,146,141
10339,None,142,139
10343,None,138,139
10346,None,138,138
10350,None,138,137
10354,None,136,136
10357,None,138,138
10361,None,141,144
10364,None,142,144
10368,None,145,147
10371,None,152,152
10375,None,155,152
10379,None,163,167
10382,None,168,169
10386,None,176,178
10389,None,184,188
10393,None,191,198
10396,None,199,208
10400,None,208,216
10404,None,216,224
10407,None,224,225
10411,None,232,240
10414,None,240,248
10418,None,248,256
10421,None,256,262
10425,None,262,269
10429,None,268,272
10432,None,272,278
10436,None,278,281
10439,None,283,285
10443,None,287,290
10446,None,292,292
10450,None,296,296
10454,None,298,299
10457,None,302,303
10461,None,306,304
10464,None,309,307
10468,None,312,308
10471,None,316,310
10475,None,318,311
10479,None,319,312
10482,None,321,313
10486,None,322,315
10489,None,324,318
10493,None,326,316
10496,None,328,320
10500,None,329,321
10504,None,330,322
10507,None,332,322
10511,None,332,322
10514,None,332,320
10518,None,332,322
10521,None,332,322
10525,None,332,321
10529,None,333,322
10532,None,333,322
10536,None,334,323
10539,None,334,322
10543,None,335,323
10546,None,336,322
10550,None,336,323
10554,None,336,322
10557,None,335,322
10561,None,336,322
10564,None,336,323
10568,None,336,323
10571,None,336,324
10575,None,336,323
10579,None,336,324
10582,None,336,324
10586,None,337,323
10589,None,337,324
10593,None,337,324
10596,None,338,324
10600,None,338,324
10604,None,338,324
10607,None,338,325
10611,None,338,325
10614,None,338,325
10618,None,339,326
10621,None,339,326
10625,None,339,326
10629,None,340,326
10632,None,340,327
10636,None,341,327
10639,None,341,326
10643,None,341,326
10646,None,341,327
10650,None,341,327
10654,None,341,327
10657,None,341,327
10661,None,342,327
10664,None,342,327
10668,None,342,327
10671,None,342,327
10675,None,342,327
10679,None,342,327
10682,None,342,326
10686,None,341,326
10689,None,341,326
10693,None,341,326
10696,None,342,327
10700,None,342,327
10704,None,342,327
10707,None,342,327
10711,None,342,327
10714,None,342,327
10718,None,342,327
10721,None,342,327
10725,None,343,327
10729,None,343,327
10732,None,342,327
10736,None,342,327
10739,None,342,327
10743,None,342,327
10746,None,342,327
10750,None,342,327
10754,None,342,327
10757,None,342,327
10761,None,342,327
10764,None,342,327
10768,None,342,327
10771,None,342,327
10775,None,342,327
10779,None,342,326
10782,None,342,327
10786,None,342,326
10789,None,342,326
10793,None,342,326
10796,None,342,326
10800,None,342,326
10804,None,342,326
10807,None,342,326
10811,None,342,326
10814,None,342,326
10818,None,342,327
10821,None,342,326
10825,None,342,326
10829,None,342,327
10832,None,342,327
10836,None,342,326
10839,None,342,326
10843,None,341,325
10846,None,341,325
10850,None,341,325
10854,None,341,325
10857,None,341,325
10861,None,341,325
10864,None,341,325
10868,None,341,325
10871,None,341,325
10875,None,341,326
10879,None,341,325
10882,None,341,324
10886,None,341,325
10889,None,341,325
10893,None,341,325
10896,None,341,325
10900,None,341,326
10904,None,341,325
10907,None,341,325
10911,None,341,326
10914,None,341,325
10918,None,342,325
10921,None,342,326
10925,None,342,326
10929,None,342,325
10932,None,342,325
10936,None,342,325
10939,None,342,325
10943,None,342,325
10946,None,342,326
10950,None,342,325
10954,None,342,325
10957,None,342,325
10961,None,342,324
10964,None,342,325
10968,None,342,325
10971,None,342,325
10975,None,342,326
10979,None,342,326
10982,None,338,326
10986,None,342,325
10989,None,342,326
10993,None,342,325
10996,None,342,325
11000,None,342,326
11004,None,342,325
11007,None,342,325
11011,None,342,325
11014,None,342,326
11018,None,342,325
11021,None,342,325
11025,None,342,325
11029,None,342,325
11032,None,341,325
11036,None,342,325
11039,None,341,324
11043,None,342,324
11046,None,341,324
11050,None,341,324
11054,None,341,324
11057,None,341,323
11061,None,341,324
11064,None,341,323
11068,None,341,324
11071,None,342,323
11075,None,342,324
11079,None,337,324
11082,None,342,324
11086,None,342,324
11089,None,342,324
11093,None,343,324
11096,None,342,324
11100,None,342,324
11104,None,343,324
11107,None,342,324
11111,None,343,325
11114,None,336,324
11118,None,343,325
11121,None,343,324
11125,None,343,324
11129,None,336,325
11132,None,343,325
11136,None,343,325
11139,None,336,325
11143,None,336,325
11146,None,343,325
11150,None,343,325
11154,None,343,325
11157,None,343,325
11161,None,343,325
11164,None,343,325
11168,None,343,325
11171,None,343,325
